,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
49,18,2,2015,9.1896,24.0,30.5,60,83,surplus,34.24666943153988,1.0300782008272786,-0.030078200827278634
50,19,2,2015,16.0818,22.0,32.0,42,85,deficit,-19.466618090733895,0.951139949181309,0.04886005081869105
51,20,2,2015,19.910800000000002,22.0,34.0,33,82,deficit,-60.64594612422977,0.9837783331610357,0.01622166683896431
52,21,2,2015,19.145,23.6,34.5,35,82,deficit,-21.300950245337173,0.955158861438692,0.044841138561308
53,22,2,2015,16.847600000000003,23.5,35.0,32,82,deficit,-28.39939035593495,0.9659856892305207,0.03401431076947925
54,23,2,2015,17.6134,24.0,35.0,11,84,deficit,-126.42691057459153,0.992152364084707,0.007847635915293028
55,24,2,2015,15.316,23.9,35.0,8,85,deficit,-120.22308607842368,0.9917507462287087,0.008249253771291265
56,25,2,2015,20.676600000000004,24.0,34.5,22,85,deficit,-84.55540025863277,0.9883116670955074,0.01168833290449256
57,26,2,2015,14.5502,24.0,35.5,33,87,surplus,2.20020309017179,1.8331923223567652,-0.8331923223567652
58,27,2,2015,13.784400000000002,25.0,34.0,25,86,deficit,-29.255204782977234,0.9669478356807342,0.03305216431926583
59,28,2,2015,16.0818,23.0,34.5,28,82,deficit,-54.17528951620338,0.9818759446707329,0.018124055329267086
60,1,3,2015,16.847600000000003,23.5,36.5,16,80,deficit,-106.47389998677505,0.9906954153508615,0.009304584649138525
61,2,3,2015,19.145,23.0,36.5,13,84,deficit,-136.48745232640795,0.9927266089880995,0.0072733910119004985
62,3,3,2015,19.145,23.0,34.8,22,84,deficit,-92.24560714171135,0.9892756342024753,0.010724365797524671
63,4,3,2015,16.847600000000003,24.0,35.5,29,85,deficit,-25.28140088508322,0.9619502779028959,0.03804972209710411
64,5,3,2015,13.018600000000001,23.5,35.0,23,83,deficit,-50.83629922188829,0.9807084993525591,0.019291500647440896
65,6,3,2015,18.3792,25.0,37.0,20,85,deficit,-55.4956861413866,0.9822995334989403,0.01770046650105972
66,7,3,2015,26.803,25.5,36.0,24,85,deficit,-51.56455011089609,0.9809757717341766,0.019024228265823395
67,8,3,2015,21.4424,25.0,37.5,24,85,deficit,-34.15318285461754,0.9715530737533586,0.028446926246641357
68,9,3,2015,21.4424,25.0,37.5,20,85,deficit,-63.56389359780423,0.9845114669473093,0.015488533052690712
69,10,3,2015,23.739800000000002,25.0,37.0,21,83,deficit,-76.05211058472312,0.9870217701707154,0.012978229829284649
70,11,3,2015,19.145,25.0,36.0,29,75,deficit,-42.65457427790126,0.9770928930921629,0.02290710690783715
71,12,3,2015,18.3792,25.0,37.0,15,82,deficit,-95.31223982443521,0.9896171036846109,0.010382896315389134
72,13,3,2015,13.784400000000002,24.0,37.5,34,84,surplus,16.924072144724484,1.0627980073759773,-0.0627980073759773
73,14,3,2015,19.145,24.5,36.0,25,84,deficit,-45.55336999494864,0.9785192779790484,0.021480722020951637
74,15,3,2015,14.5502,25.5,36.0,28,82,deficit,-10.553739359628803,0.9134479350041242,0.08655206499587575
75,16,3,2015,10.7212,25.0,32.0,28,86,deficit,-19.052785212578378,0.9501316156634073,0.049868384336592686
76,17,3,2015,16.847600000000003,26.0,35.0,36,84,surplus,30.627534812254748,1.0337523862966276,-0.03375238629662758
77,18,3,2015,16.847600000000003,22.0,33.0,41,85,deficit,-15.75470715418199,0.9403152803091279,0.05968471969087208
78,19,3,2015,19.22,22.5,35.0,37,82,deficit,-20.068736406202994,0.9525363087410603,0.04746369125893968
79,20,3,2015,19.19,25.5,35.5,38,85,surplus,45.22227013197518,1.0226130408279728,-0.022613040827972775
80,21,3,2015,15.34,24.5,34.0,45,85,surplus,41.61768482677277,1.0246198178026351,-0.024619817802635113
81,22,3,2015,18.04,22.0,31.0,40,86,deficit,-38.86184137494835,0.9749133515786739,0.02508664842132613
82,23,3,2015,20.23,21.5,35.0,40,85,deficit,-9.876659589112101,0.908060007596355,0.09193999240364503
83,24,3,2015,18.11,23.2,35.0,41,83,surplus,14.528061545310592,1.0739204206493755,-0.07392042064937554
84,25,3,2015,13.54,24.0,33.0,50,85,surplus,41.24289602478116,1.0248491062716811,-0.02484910627168113
85,26,3,2015,15.316,23.0,33.0,35,85,deficit,-25.786092178167458,0.9626671933573397,0.037332806642660255
86,27,3,2015,16.847600000000003,24.0,32.5,47,80,surplus,16.2914966411984,1.0653958224929925,-0.06539582249299247
87,28,3,2015,18.3792,24.0,35.0,26,83,deficit,-54.88520230236627,0.9821061755383919,0.017893824461608143
88,29,3,2015,19.145,26.0,34.0,28,85,deficit,-17.400884205327547,0.9456547854526212,0.05434521454737884
89,30,3,2015,16.0818,25.5,32.5,52,85,surplus,68.51705923166406,1.0148110716221928,-0.01481107162219275
90,31,3,2015,11.487,23.5,32.5,55,86,surplus,44.49920583833766,1.0229889254465114,-0.022988925446511432
91,1,4,2015,14.5502,24.0,31.0,36,85,deficit,-23.129727315159005,0.958557343523241,0.04144265647675904
92,2,4,2015,19.145,23.5,35.0,5,85,deficit,-176.11672898166182,0.9943540059386285,0.005645994061371451
93,3,4,2015,19.145,24.0,35.0,31,86,deficit,-20.915111991564142,0.9543693867325463,0.04563061326745366
94,4,4,2015,14.5502,25.0,35.5,35,85,surplus,18.316812221830194,1.057747349061126,-0.057747349061125997
95,5,4,2015,19.145,25.2,34.0,40,95,surplus,65.02332478838618,1.0156193075461992,-0.015619307546199224
96,6,4,2015,21.4424,20.5,33.0,45,85,deficit,-23.055760847240492,0.9584299159627406,0.04157008403725937
97,7,4,2015,22.974,22.0,34.0,40,85,deficit,-19.295217827080403,0.9507273088409194,0.04927269115908062
98,8,4,2015,16.0818,23.0,33.5,46,89,surplus,32.14486209111362,1.0321080246582732,-0.032108024658273226
99,9,4,2015,16.0818,21.5,31.5,58,87,surplus,34.331487029066146,1.0300016617658843,-0.030001661765884258
100,10,4,2015,22.2082,22.0,33.0,50,86,surplus,28.587859314777486,1.0362478287492334,-0.03624782874923338
101,11,4,2015,17.6134,24.1,32.5,49,85,surplus,39.983689932005746,1.0256517533805591,-0.02565175338055914
102,12,4,2015,19.910800000000002,23.5,31.5,52,86,surplus,37.61999253430221,1.0273074878172979,-0.02730748781729786
103,13,4,2015,16.847600000000003,23.5,33.5,36,85,deficit,-14.9907456294488,0.9374638291939067,0.0625361708060933
104,14,4,2015,19.145,25.0,33.5,15,83,deficit,-110.27862037926097,0.9910135478262421,0.00898645217375793
105,15,4,2015,17.6134,24.0,35.0,32,83,deficit,-21.133293143545067,0.9548191950689615,0.04518080493103849
106,16,4,2015,16.0818,24.0,34.0,39,84,surplus,7.503492061171336,1.1537635458910502,-0.15376354589105024
107,17,4,2015,17.6134,23.5,35.0,27,85,deficit,-48.06157265296925,0.9796174491373653,0.02038255086263474
108,18,4,2015,19.910800000000002,23.5,35.0,25,86,deficit,-64.81498551905005,0.9848058919695339,0.015194108030466058
109,19,4,2015,19.145,25.0,35.0,25,86,deficit,-39.10224896279655,0.975063742661223,0.024936257338777024
110,20,4,2015,18.3792,25.0,35.1,32,85,deficit,-1.2473360517575074,0.5550287197956179,0.44497128020438215
111,21,4,2015,21.4424,24.5,37.0,28,84,deficit,-22.50719979202507,0.9574598417145689,0.04254015828543112
112,22,4,2015,19.910800000000002,25.1,36.0,32,84,surplus,5.263584191042515,1.2345444478617142,-0.23454444786171424
113,23,4,2015,17.6134,26.0,35.0,36,80,surplus,18.89946922837662,1.0558675783757134,-0.055867578375713434
114,24,4,2015,17.6134,24.0,34.5,42,86,surplus,32.54458477748176,1.0317011622455672,-0.03170116224556718
115,25,4,2015,18.3792,23.0,33.8,44,87,surplus,23.341066645149493,1.0447606202462634,-0.04476062024626337
116,26,4,2015,15.316,23.1,31.0,48,87,surplus,10.676707764257095,1.1033409320981775,-0.10334093209817752
117,27,4,2015,19.910800000000002,22.5,35.0,43,85,surplus,21.6393354844365,1.04845117231386,-0.04845117231386009
118,28,4,2015,19.910800000000002,22.2,35.0,36,86,deficit,-20.15968227220484,0.9527403111665059,0.04725968883349407
119,29,4,2015,19.145,22.0,34.5,40,85,deficit,-7.969268278232878,0.8885081849511788,0.11149181504882122
120,30,4,2015,16.0818,22.0,35.0,40,86,surplus,2.7532127288177772,1.5703814394926952,-0.5703814394926952
121,1,5,2015,19.145,24.5,34.0,50,90,surplus,89.95210919652797,1.0112420043665364,-0.01124200436653644
122,2,5,2015,16.847600000000003,25.0,34.0,44,86,surplus,49.42296752898436,1.0206513572180687,-0.020651357218068656
123,3,5,2015,16.847600000000003,25.0,34.5,45,97,surplus,90.70054938026611,1.0111482037390955,-0.01114820373909553
124,4,5,2015,16.0818,24.0,33.0,50,88,surplus,53.688430803249794,1.0189794986253096,-0.018979498625309565
125,5,5,2015,8.423800000000002,24.0,29.0,60,95,surplus,38.26023728876758,1.0268382617171752,-0.026838261717175182
126,6,5,2015,20.676600000000004,21.0,32.5,49,87,surplus,3.8338616612202685,1.352875376269919,-0.35287537626991905
127,7,5,2015,16.847600000000003,21.5,33.0,49,87,surplus,17.149311291792575,1.0619221452810945,-0.06192214528109452
128,8,5,2015,18.3792,24.0,33.5,46,85,surplus,38.20761985218226,1.0268762152476503,-0.02687621524765027
129,9,5,2015,21.4424,24.5,33.5,43,85,surplus,33.62969479647202,1.030646930847423,-0.030646930847423093
130,10,5,2015,11.487,24.0,32.0,50,83,surplus,25.436815810261763,1.0409218618237517,-0.04092186182375168
131,11,5,2015,16.847600000000003,23.0,32.0,50,85,surplus,23.076805950472327,1.04529640756201,-0.04529640756200992
132,12,5,2015,16.0818,23.5,33.5,44,85,surplus,20.439781800521303,1.0514409066038584,-0.05144090660385836
133,13,5,2015,15.316,23.5,34.5,45,87,surplus,39.37639726410849,1.0260576831409667,-0.02605768314096668
134,14,5,2015,14.5502,23.5,31.0,53,87,surplus,31.69344182198159,1.0325802497419445,-0.03258024974194451
135,15,5,2015,21.4424,22.0,32.5,48,87,surplus,12.817051003633331,1.0846234817546725,-0.08462348175467249
136,16,5,2015,19.910800000000002,22.0,34.0,45,89,surplus,22.865716012344723,1.0457336955915566,-0.0457336955915566
137,17,5,2015,20.676600000000004,23.5,34.2,47,89,surplus,61.37357868763864,1.0165635369268702,-0.01656353692687018
138,18,5,2015,17.6134,24.0,33.0,55,86,surplus,74.75419450263396,1.013558550896577,-0.013558550896576982
139,19,5,2015,16.0818,25.0,32.0,56,85,surplus,71.3184486576896,1.0142210190794736,-0.014221019079473596
140,20,5,2015,16.847600000000003,23.5,32.5,55,86,surplus,58.66909716683358,1.0173403096134321,-0.017340309613432137
141,21,5,2015,15.316,24.0,33.0,50,85,surplus,44.78619974679291,1.0228382459720826,-0.022838245972082616
142,22,5,2015,16.847600000000003,22.2,33.5,45,86,surplus,11.470985848804693,1.0955019913539616,-0.09550199135396165
143,23,5,2015,9.1896,22.0,27.5,75,90,surplus,35.054500425668984,1.029364694460361,-0.02936469446036094
144,24,5,2015,19.910800000000002,21.5,32.0,50,86,surplus,6.467328308112174,1.1829046919527852,-0.18290469195278525
145,25,5,2015,20.676600000000004,22.0,30.6,64,84,surplus,52.40889728330416,1.0194518858183088,-0.01945188581830881
146,26,5,2015,17.6134,21.0,32.5,56,89,surplus,39.920123474935636,1.0256936492157842,-0.02569364921578421
147,27,5,2015,15.316,22.5,32.5,55,85,surplus,40.94292831609775,1.0250357207685492,-0.025035720768549208
148,28,5,2015,17.6134,23.0,33.5,50,90,surplus,54.99894050281594,1.0185188818648738,-0.018518881864873826
149,29,5,2015,20.676600000000004,21.5,32.5,44,87,deficit,-14.628240283889863,0.9360132694510185,0.06398673054898152
150,30,5,2015,18.3792,22.5,31.0,55,89,surplus,35.91720937848417,1.028639172998063,-0.028639172998063067
151,31,5,2015,16.847600000000003,23.5,30.5,59,87,surplus,50.9188120656532,1.0200325279913471,-0.020032527991347138
152,1,6,2015,16.0818,24.0,32.0,50,90,surplus,47.047435214459796,1.021716736129659,-0.021716736129659076
153,2,6,2015,6.892200000000001,22.5,25.0,57,90,deficit,0.42422393701540084,-0.7367863381058062,1.7367863381058062
154,3,6,2015,16.847600000000003,21.0,30.5,57,90,surplus,19.744899255656573,1.0533478460652828,-0.053347846065282756
155,4,6,2015,17.6134,21.0,30.0,57,90,surplus,13.921853599596238,1.077388278105182,-0.077388278105182
156,5,6,2015,9.955400000000001,21.0,30.0,68,87,surplus,33.02716459881141,1.0312234945717647,-0.031223494571764654
157,6,6,2015,19.145,21.0,30.0,60,89,surplus,23.594759454648727,1.0442580502796306,-0.04425805027963059
158,7,6,2015,20.676600000000004,22.0,31.5,60,87,surplus,56.96919684680405,1.0178669706970631,-0.01786697069706311
159,8,6,2015,15.316,23.5,30.5,53,85,surplus,22.968227837919905,1.0455202853583792,-0.04552028535837915
160,9,6,2015,16.0818,23.5,30.0,60,85,surplus,42.0316768436935,1.024371414402814,-0.024371414402813985
161,10,6,2015,21.4424,23.0,31.0,55,85,surplus,35.581202790133446,1.028917444140645,-0.02891744414064501
162,11,6,2015,13.018600000000001,23.0,30.0,62,87,surplus,41.00091295081363,1.0249994294187643,-0.02499942941876432
163,12,6,2015,14.5502,23.5,31.0,56,87,surplus,41.56948687052199,1.0246490669993316,-0.02464906699933156
164,13,6,2015,13.018600000000001,22.8,30.0,65,87,surplus,47.30951528215697,1.0215938343104467,-0.021593834310446702
165,14,6,2015,14.5502,23.0,30.0,60,85,surplus,33.963686882679816,1.0303364124152459,-0.030336412415245873
166,15,6,2015,14.5502,23.5,30.5,65,86,surplus,62.8925952850872,1.0161570216177531,-0.01615702161775312
167,16,6,2015,11.487,23.0,29.5,66,88,surplus,44.47861473555656,1.0229998128064142,-0.022999812806414166
168,17,6,2015,16.847600000000003,23.0,31.0,58,85,surplus,42.34366091063489,1.0241875048792006,-0.024187504879200628
169,18,6,2015,19.145,23.0,31.0,60,85,surplus,54.85179237819207,1.0185694840568567,-0.018569484056856655
170,19,6,2015,14.5502,23.0,31.0,57,97,surplus,59.8145298507131,1.0170026012711189,-0.017002601271118856
171,20,6,2015,7.658,23.0,26.0,60,86,surplus,5.376067932376042,1.2285156481693458,-0.22851564816934578
172,21,6,2015,9.955400000000001,22.5,27.0,69,88,surplus,23.54741392349043,1.0443509842589167,-0.044350984258916704
173,22,6,2015,15.316,22.0,30.0,57,85,surplus,14.565681131473891,1.0737154286842177,-0.07371542868421765
174,23,6,2015,16.847600000000003,22.1,30.5,55,85,surplus,14.35571290153855,1.074874325868805,-0.07487432586880494
175,24,6,2015,17.6134,23.0,31.5,50,87,surplus,22.565285648709803,1.0463708209707774,-0.04637082097077738
176,25,6,2015,13.784400000000002,21.0,30.2,60,89,surplus,22.820311087763987,1.0458288608250303,-0.04582886082503035
177,26,6,2015,16.0818,21.5,30.5,57,86,surplus,16.859941209766095,1.0630519361184156,-0.06305193611841564
178,27,6,2015,19.145,23.5,30.5,55,85,surplus,33.61565665787222,1.0306601216247055,-0.03066012162470555
179,28,6,2015,21.4424,23.0,29.0,65,86,surplus,52.4649092851551,1.0194307152949447,-0.019430715294944667
180,29,6,2015,14.5502,23.0,29.5,65,86,surplus,45.61714134448872,1.0224129105959299,-0.02241291059592987
181,30,6,2015,15.316,23.0,29.5,60,86,surplus,31.60536477767461,1.0326740101699248,-0.03267401016992477
182,1,7,2015,18.3792,23.5,31.0,50,86,surplus,21.19734692809008,1.0495114533389145,-0.04951145333891449
183,2,7,2015,3.829,23.0,25.5,80,86,surplus,20.396832349921205,1.051554809669944,-0.05155480966994408
184,3,7,2015,9.955400000000001,22.5,26.5,73,87,surplus,25.43164026372171,1.0409305306236394,-0.04093053062363938
185,4,7,2015,14.5502,22.0,28.5,70,87,surplus,40.08248857203503,1.0255869069892223,-0.02558690698922228
186,5,7,2015,9.1896,23.0,27.0,71,77,surplus,15.463231204915196,1.0691408431374698,-0.06914084313746982
187,6,7,2015,17.6134,22.8,30.5,52,84,surplus,9.038616854676446,1.1243995102737423,-0.1243995102737423
188,7,7,2015,15.316,22.5,30.5,55,85,surplus,18.556227421745053,1.0569598454142493,-0.056959845414249255
189,8,7,2015,11.487,22.5,30.0,62,85,surplus,30.446023990006132,1.033960442344929,-0.0339604423449289
190,9,7,2015,12.2528,22.5,31.5,55,88,surplus,31.339502389653667,1.0329603296440688,-0.03296032964406881
191,10,7,2015,3.829,23.0,26.0,80,90,surplus,23.99779551194342,1.0434824285432345,-0.043482428543234475
192,11,7,2015,13.784400000000002,21.5,30.0,51,90,surplus,1.2822603234150893,4.542828789753102,-3.542828789753102
193,12,7,2015,18.3792,22.1,30.0,57,88,surplus,23.245739270457694,1.0449524283208693,-0.04495242832086932
194,13,7,2015,21.4424,23.0,30.5,55,88,surplus,37.12113544740037,1.0276846225240124,-0.02768462252401238
195,14,7,2015,19.145,23.0,31.0,58,89,surplus,57.01669875200177,1.017851819587356,-0.017851819587356044
196,15,7,2015,16.847600000000003,23.0,30.0,58,88,surplus,37.09121867977007,1.027707570887888,-0.027707570887888
197,16,7,2015,16.0818,23.0,27.5,75,89,surplus,60.95785082618549,1.0166783830010677,-0.01667838300106772
198,17,7,2015,13.018600000000001,22.0,31.0,60,80,surplus,23.8585342372835,1.0437473369735557,-0.043747336973555706
199,18,7,2015,16.0818,24.0,31.5,56,89,surplus,61.708528436470154,1.01647215021933,-0.016472150219329906
200,19,7,2015,14.5502,23.0,30.5,65,89,surplus,63.48321798193183,1.0160042973505168,-0.016004297350516783
201,20,7,2015,10.7212,23.0,28.0,65,89,surplus,29.663293659301026,1.034887825938158,-0.03488782593815798
202,21,7,2015,13.784400000000002,22.0,29.5,55,85,surplus,4.210677251831672,1.311460767172878,-0.31146076717287796
203,22,7,2015,14.5502,22.0,29.5,55,85,surplus,3.6828244894351183,1.37274149089438,-0.37274149089438
204,23,7,2015,17.6134,21.0,30.0,52,84,deficit,-17.406059393817166,0.9456700655689554,0.05432993443104461
205,24,7,2015,11.487,21.0,28.5,61,86,surplus,5.737826843211786,1.2110672325293546,-0.21106723252935455
206,25,7,2015,12.2528,22.0,29.5,60,86,surplus,19.33393595253177,1.0545436616877626,-0.05454366168776259
207,26,7,2015,17.6134,22.0,30.0,55,85,surplus,7.2825984283783,1.1591698102942616,-0.15916981029426158
208,27,7,2015,3.829,22.0,30.0,55,86,surplus,12.853124615944157,1.0843659399863945,-0.08436593998639452
209,28,7,2015,6.1264,21.0,26.0,72,89,surplus,12.869704665784095,1.0842480944688224,-0.08424809446882242
210,29,7,2015,13.784400000000002,21.0,27.0,58,85,deficit,-17.69448039822371,0.9465082752396253,0.05349172476037467
211,30,7,2015,13.784400000000002,21.0,27.0,65,86,deficit,0.5403084052334872,-1.1753715129551616,2.1753715129551616
212,31,7,2015,16.847600000000003,21.0,28.5,60,85,deficit,-3.1323111398136945,0.7580046695019473,0.24199533049805266
213,1,8,2015,14.5502,21.5,30.0,60,85,surplus,18.81505837417096,1.056132288707504,-0.056132288707503974
214,2,8,2015,16.847600000000003,22.0,30.0,56,86,surplus,13.311726552250931,1.0812233764091497,-0.08122337640914967
215,3,8,2015,16.0818,22.0,30.0,52,86,deficit,-0.18821513498071596,0.1584015633530628,0.8415984366469372
216,4,8,2015,13.018600000000001,22.5,29.0,55,86,surplus,6.809260442302066,1.1721389512369191,-0.17213895123691914
217,5,8,2015,10.7212,22.0,29.5,60,86,surplus,18.631197330336512,1.0567176455043916,-0.05671764550439162
218,6,8,2015,13.018600000000001,21.0,29.5,62,85,surplus,14.70243421051299,1.0729797337200688,-0.07297973372006883
219,7,8,2015,10.7212,22.5,29.0,63,87,surplus,26.424498444329558,1.0393321426650612,-0.03933214266506124
220,8,8,2015,12.2528,22.2,28.0,65,87,surplus,21.53868345582782,1.0486886124980057,-0.04868861249800571
221,9,8,2015,14.5502,22.5,29.5,58,86,surplus,19.525399725356824,1.0539799418541689,-0.05397994185416888
222,10,8,2015,11.487,22.5,28.0,65,85,surplus,20.40393859994031,1.0515359288965733,-0.051535928896573324
223,11,8,2015,15.316,22.5,29.0,61,86,surplus,23.758339817483392,1.0439399362176576,-0.04393993621765757
224,12,8,2015,13.018600000000001,22.0,27.0,66,87,surplus,13.623178494722369,1.079219350373449,-0.07921935037344907
225,13,8,2015,9.1896,22.5,28.5,64,86,surplus,21.8272847028298,1.0480139400919664,-0.048013940091966356
226,14,8,2015,9.955400000000001,23.0,28.5,66,89,surplus,34.0539846633888,1.030253538572843,-0.030253538572843075
227,15,8,2015,9.1896,22.5,27.0,72,88,surplus,27.560715689663816,1.0376495878983092,-0.03764958789830919
228,16,8,2015,14.5502,23.0,29.0,59,90,surplus,30.803337443402448,1.0335532891877977,-0.03355328918779765
229,17,8,2015,9.955400000000001,22.0,28.5,69,87,surplus,29.825933472717903,1.0346909841079888,-0.034690984107988765
230,18,8,2015,11.487,21.5,28.0,64,86,surplus,12.003442969196795,1.0908806455215347,-0.09088064552153474
231,19,8,2015,11.487,22.5,28.0,65,88,surplus,25.007513289995458,1.0416536268425904,-0.04165362684259044
232,20,8,2015,12.2528,22.5,30.0,60,90,surplus,34.68630991322753,1.0296856498255789,-0.029685649825578864
233,21,8,2015,8.423800000000002,22.5,29.0,75,90,surplus,47.08233505433986,1.0217002892501172,-0.021700289250117244
234,22,8,2015,17.6134,23.5,29.5,60,89,surplus,48.45617859538671,1.0210720717427764,-0.021072071742776366
235,23,8,2015,7.658,23.0,25.0,75,91,surplus,23.81721662621943,1.0438265550255983,-0.04382655502559829
236,24,8,2015,6.1264,21.0,24.0,85,90,surplus,16.854811940180856,1.0630723343659283,-0.0630723343659283
237,25,8,2015,17.6134,20.0,28.5,65,88,surplus,8.036951844017155,1.1421069835585422,-0.14210698355854223
238,26,8,2015,14.5502,21.5,30.0,55,88,surplus,9.100284021637542,1.1234524613370092,-0.12345246133700916
239,27,8,2015,9.1896,22.5,28.0,60,88,surplus,14.216420294569126,1.0756634533188172,-0.07566345331881719
240,28,8,2015,9.1896,23.0,28.0,69,89,surplus,34.2092222614306,1.0301121174150893,-0.030112117415089346
