,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
30,30,1,2020,19.944,18.0,35.0,12.0,95.0,deficit,-123504567083012.94,1.0344827586206897,-0.034482758620689724
31,1,2,2020,19.98,19.5,36.0,12.0,91.0,deficit,-120300733991694.27,1.0333333333333334,-0.03333333333333344
32,2,2,2020,20.304,18.0,35.5,14.000000000000002,62.0,deficit,-137144476094414.08,1.032258064516129,-0.032258064516129004
33,3,2,2020,19.944,17.5,36.0,15.0,81.0,deficit,-142062193869137.66,1.03125,-0.03125
34,4,2,2020,19.728,18.0,35.0,30.0,92.0,deficit,-86597979852922.69,1.0303030303030303,-0.030303030303030276
35,5,2,2020,16.38,19.0,34.5,16.0,86.0,deficit,-148786577158652.88,1.0294117647058822,-0.02941176470588225
36,6,2,2020,19.98,19.5,36.0,15.0,86.0,deficit,-151968508545343.53,1.0285714285714285,-0.02857142857142847
37,7,2,2020,19.656,19.5,36.5,16.0,40.0,deficit,-169645154530666.5,1.0277777777777777,-0.02777777777777768
38,8,2,2020,19.944,19.5,36.5,16.0,71.0,deficit,-170983636177377.7,1.027027027027027,-0.027027027027026973
39,9,2,2020,19.62,19.5,35.0,27.0,100.0,deficit,-102609176498242.58,1.0263157894736843,-0.026315789473684292
40,10,2,2020,17.028000000000002,21.0,33.5,22.0,99.0,deficit,-127795888665471.4,1.0256410256410255,-0.02564102564102555
41,11,2,2020,17.82,23.0,35.0,16.0,39.0,deficit,-203596636574341.94,1.025,-0.02499999999999991
42,12,2,2020,17.244,23.0,35.0,15.0,34.0,deficit,-220907185970927.8,1.024390243902439,-0.024390243902439046
43,13,2,2020,19.764000000000003,21.0,36.0,16.0,37.0,deficit,-228093634561603.66,1.0238095238095237,-0.023809523809523725
44,14,2,2020,19.764000000000003,20.5,37.0,15.0,45.0,deficit,-238941400413429.1,1.0232558139534884,-0.023255813953488413
45,15,2,2020,20.772,20.0,37.5,20.0,100.0,deficit,-159657964326536.4,1.0227272727272727,-0.022727272727272707
46,16,2,2020,20.124,22.0,35.5,26.0,99.0,deficit,-96647832186375.69,1.0222222222222221,-0.022222222222222143
47,17,2,2020,19.8,22.0,36.5,41.0,98.0,surplus,43874688533718.67,1.0217391304347827,-0.021739130434782705
48,18,2,2020,19.548,23.0,36.5,53.0,97.0,surplus,178703260781568.62,1.0212765957446808,-0.02127659574468077
49,19,2,2020,19.584000000000003,24.0,36.5,31.0,100.0,surplus,12561133573410.35,1.0208333333333333,-0.02083333333333326
50,20,2,2020,19.8,24.5,36.5,20.9,100.0,deficit,-77421463294998.19,1.0204081632653061,-0.020408163265306145
51,21,2,2020,16.38,24.0,37.5,18.3,99.7,deficit,-115257253052694.17,1.02,-0.020000000000000018
52,22,2,2020,19.944,24.0,37.5,27.0,99.4,deficit,-17868626137564.37,1.0196078431372548,-0.019607843137254832
53,23,2,2020,20.088,25.5,37.0,27.1,99.3,surplus,26255657651080.754,1.0192307692307692,-0.019230769230769162
54,24,2,2020,20.052000000000003,24.5,37.5,20.200000000000003,100.0,deficit,-85859875704095.78,1.0188679245283019,-0.018867924528301883
55,25,2,2020,19.728,24.0,37.0,19.400000000000002,99.4,deficit,-128687502866503.95,1.0185185185185186,-0.0185185185185186
56,26,2,2020,19.62,23.5,35.0,21.3,94.89999999999999,deficit,-177919365799453.28,1.018181818181818,-0.018181818181818077
57,27,2,2020,17.964000000000002,24.0,36.5,34.2,99.2,surplus,53107842909456.06,1.0178571428571428,-0.017857142857142794
58,28,2,2020,17.856,23.0,37.0,29.099999999999998,95.19999999999999,deficit,-68364332372512.54,1.0175438596491229,-0.01754385964912286
59,29,2,2020,20.340000000000003,23.5,38.0,46.800000000000004,95.8,surplus,245497724990924.44,1.0172413793103448,-0.01724137931034475
60,1,3,2020,16.812,24.0,36.5,54.2,100.0,surplus,365924739627014.2,1.0169491525423728,-0.016949152542372836
61,2,3,2020,17.208000000000002,23.785714285714285,36.5,48.3,99.3,surplus,269451876247554.84,1.0166666666666666,-0.016666666666666607
62,3,3,2020,16.740000000000002,22.5,35.5,51.5,99.9,surplus,232307067772845.16,1.0163934426229508,-0.016393442622950838
63,4,3,2020,19.728,22.5,35.5,53.900000000000006,98.7,surplus,265866457212699.38,1.0161290322580645,-0.016129032258064502
64,5,3,2020,19.656,22.0,36.0,43.3,100.0,surplus,112213942061333.66,1.0158730158730158,-0.015873015873015817
65,6,3,2020,16.812,26.0,35.5,50.7,98.9,surplus,417047806293960.3,1.015625,-0.015625
66,7,3,2020,19.944,24.5,37.0,56.39999999999999,87.0,surplus,379206168507929.2,1.0153846153846153,-0.01538461538461533
67,8,3,2020,16.38,24.5,35.5,47.0,99.4,surplus,293800652709320.3,1.0151515151515151,-0.015151515151515138
68,9,3,2020,19.188000000000002,24.5,36.0,45.2,99.3,surplus,291370395273325.56,1.0149253731343284,-0.014925373134328401
69,10,3,2020,20.088,25.5,36.0,53.6,95.1,surplus,465333148830671.0,1.0147058823529411,-0.014705882352941124
70,11,3,2020,19.98,24.214285714285715,37.0,59.0,99.6,surplus,635273096192793.6,1.0144927536231885,-0.01449275362318847
71,12,3,2020,16.344,23.0,34.0,58.5,97.6,surplus,350112493630758.6,1.0142857142857142,-0.014285714285714235
72,13,3,2020,17.064,25.0,35.0,24.4,100.0,deficit,-99498721521170.22,1.0140845070422535,-0.014084507042253502
73,14,3,2020,12.816,25.0,35.0,29.799999999999997,99.6,surplus,4232590948676.339,1.0138888888888888,-0.01388888888888884
74,15,3,2020,19.908,25.5,36.0,35.4,100.0,surplus,206523188142616.72,1.0136986301369864,-0.013698630136986356
75,16,3,2020,20.340000000000003,25.0,31.0,43.2,98.8,surplus,96088460348077.11,1.0135135135135136,-0.013513513513513598
76,17,3,2020,19.44,25.0,35.0,42.699999999999996,98.8,surplus,279726066361010.53,1.0133333333333334,-0.01333333333333342
77,18,3,2020,19.548,25.5,35.0,54.7,97.0,surplus,567542106363847.1,1.013157894736842,-0.013157894736842035
78,19,3,2020,16.704,24.0,34.0,58.099999999999994,100.0,surplus,522632847220569.4,1.0129870129870129,-0.01298701298701288
79,20,3,2020,16.488,22.5,33.5,64.3,98.4,surplus,498503525413985.7,1.0128205128205128,-0.012820512820512775
80,21,3,2020,20.304,24.0,35.5,56.3,100.0,surplus,621184248075911.8,1.0126582278481013,-0.012658227848101333
81,22,3,2020,17.424,25.0,33.5,65.9,96.8,surplus,728325679020050.6,1.0125,-0.012499999999999956
82,23,3,2020,19.584000000000003,25.0,30.5,56.3,100.0,surplus,371514317234965.3,1.0123456790123457,-0.012345679012345734
83,24,3,2020,16.38,21.5,29.0,82.39999999999999,99.3,surplus,476239921113355.7,1.0121951219512195,-0.012195121951219523
84,25,3,2020,19.98,22.5,34.0,66.8,99.2,surplus,685049161108573.6,1.0120481927710843,-0.012048192771084265
85,26,3,2020,17.424,23.5,34.0,62.2,99.9,surplus,680178398747575.1,1.0119047619047619,-0.011904761904761862
86,27,3,2020,16.02,23.0,33.5,60.4,99.1,surplus,543704950540509.75,1.011764705882353,-0.0117647058823529
87,28,3,2020,21.024,23.0,33.0,70.1,100.0,surplus,780810417473600.0,1.0116279069767442,-0.011627906976744207
88,29,3,2020,19.908,24.5,33.5,64.2,99.2,surplus,817193755250248.4,1.0114942528735633,-0.011494252873563315
89,30,3,2020,19.764000000000003,24.0,33.5,72.1,99.5,surplus,1013216129486985.8,1.0113636363636365,-0.011363636363636465
90,31,3,2020,17.172,24.5,33.4,68.7,100.0,surplus,991797121815358.4,1.0112359550561798,-0.011235955056179803
91,1,4,2020,19.08,23.5,33.5,40.0,95.0,deficit,-3645049237589.716,1.011111111111111,-0.011111111111111072
92,2,4,2020,22.356,23.5,34.0,44.0,93.0,surplus,113300232107911.58,1.010989010989011,-0.01098901098901095
93,3,4,2020,19.764000000000003,23.5,34.5,45.0,98.0,surplus,274804365033936.16,1.0108695652173914,-0.010869565217391353
94,4,4,2020,19.3824,21.5,30.0,63.0,95.0,surplus,162665488427850.9,1.010752688172043,-0.010752688172043001
95,5,4,2020,22.644000000000002,22.5,35.0,40.0,95.0,surplus,6203341517307.85,1.0106382978723405,-0.010638297872340496
96,6,4,2020,16.884,24.5,33.0,60.0,96.0,surplus,701020208154303.4,1.0105263157894737,-0.010526315789473717
97,7,4,2020,19.611771428571426,23.5,35.0,40.0,95.0,surplus,106169589699748.9,1.0104166666666667,-0.01041666666666674
98,8,4,2020,21.744,24.5,35.0,36.0,95.0,surplus,73851518585325.1,1.0103092783505154,-0.010309278350515427
99,9,4,2020,17.28,24.5,34.0,43.0,94.0,surplus,224074070108855.12,1.010204081632653,-0.010204081632652962
100,10,4,2020,17.244,22.5,33.5,37.0,95.0,deficit,-213904227778895.28,1.0101010101010102,-0.010101010101010166
101,11,4,2020,20.844,23.5,35.0,32.0,95.0,deficit,-187875391280144.25,1.01,-0.010000000000000009
102,12,4,2020,21.348,24.5,35.5,31.0,93.0,deficit,-121092346587653.69,1.00990099009901,-0.00990099009900991
103,13,4,2020,20.088,24.0,35.5,28.0,95.0,deficit,-264004868634820.38,1.0098039215686274,-0.009803921568627416
104,14,4,2020,19.44,26.0,35.0,42.0,96.0,surplus,549650910334576.56,1.0097087378640777,-0.009708737864077666
105,15,4,2020,20.268,24.5,35.0,45.0,96.0,surplus,478383555319615.75,1.0096153846153846,-0.009615384615384581
106,16,4,2020,19.296000000000003,26.0,35.0,44.0,93.0,surplus,566361657153315.2,1.0095238095238095,-0.00952380952380949
107,17,4,2020,15.984000000000002,24.5,34.5,43.0,67.0,deficit,-257209554960099.28,1.009433962264151,-0.009433962264151052
108,18,4,2020,18.288,25.5,34.5,48.0,95.0,surplus,692316681664889.0,1.0093457943925233,-0.009345794392523255
109,19,4,2020,13.895999999999999,25.5,34.0,48.0,95.0,surplus,648256703849061.4,1.0092592592592593,-0.0092592592592593
110,20,4,2020,22.212,25.0,34.5,40.0,96.0,surplus,320596381411462.1,1.0091743119266054,-0.00917431192660545
111,21,4,2020,21.276,25.0,36.0,36.0,96.0,surplus,286038340787598.94,1.009090909090909,-0.009090909090909038
112,22,4,2020,18.432000000000002,23.0,33.0,55.0,94.0,surplus,470590025082896.6,1.009009009009009,-0.009009009009008917
113,23,4,2020,21.312,24.0,34.0,45.0,94.0,surplus,306076000210399.0,1.0089285714285714,-0.008928571428571397
114,24,4,2020,21.204,25.0,35.2,41.0,93.0,surplus,376720803898110.44,1.008849557522124,-0.008849557522123908
115,25,4,2020,17.28,25.0,35.0,47.0,100.0,surplus,889755912321234.4,1.0087719298245614,-0.00877192982456143
116,26,4,2020,19.1664,20.0,27.5,76.0,98.0,surplus,222306035387289.34,1.008695652173913,-0.008695652173912993
117,27,4,2020,21.276,21.0,34.5,46.0,90.0,deficit,-68105551432768.4,1.0086206896551724,-0.008620689655172376
118,28,4,2020,22.212,24.0,34.5,42.0,97.0,surplus,333884530763779.25,1.0085470085470085,-0.008547008547008517
119,29,4,2020,16.56,20.5,31.0,61.0,94.0,surplus,158792521065569.53,1.0084745762711864,-0.008474576271186418
120,30,4,2020,12.852,20.5,30.5,64.0,95.0,surplus,235698278718678.16,1.0084033613445378,-0.008403361344537785
121,1,5,2020,20.472,23.0,34.0,26.0,94.0,deficit,-773882521447362.1,1.0083333333333333,-0.008333333333333304
122,2,5,2020,21.06,24.5,33.5,50.0,95.0,surplus,662422386459856.0,1.0082644628099173,-0.008264462809917328
123,3,5,2020,11.484,21.0,28.0,60.0,95.0,deficit,-201216580100857.2,1.0081967213114753,-0.008196721311475308
124,4,5,2020,19.116,22.0,32.0,50.0,93.0,surplus,1489272009330.6519,1.008130081300813,-0.008130081300812941
125,5,5,2020,22.176000000000002,23.0,34.5,47.0,95.0,surplus,415494385587738.4,1.0080645161290323,-0.008064516129032251
126,6,5,2020,21.564,23.5,34.5,42.0,96.0,surplus,254625248831975.9,1.008,-0.008000000000000007
127,7,5,2020,19.512,24.0,33.5,58.0,95.0,surplus,1064193829573092.6,1.007936507936508,-0.007936507936507908
128,8,5,2020,16.668,24.0,33.0,60.0,95.0,surplus,1100055695485157.9,1.0078740157480315,-0.007874015748031482
129,9,5,2020,19.404,25.0,34.0,53.0,96.0,surplus,1138478729598527.8,1.0078125,-0.0078125
130,10,5,2020,12.276000000000002,25.0,30.5,54.0,94.0,surplus,555372419829696.56,1.0077519379844961,-0.007751937984496138
131,11,5,2020,17.28,21.5,30.5,69.0,94.0,surplus,653564606814012.5,1.0076923076923077,-0.007692307692307665
132,12,5,2020,22.176000000000002,24.0,32.5,45.0,91.0,surplus,89361355705639.62,1.0076335877862594,-0.007633587786259444
133,13,5,2020,20.376,23.5,32.5,44.0,96.0,surplus,111994173996077.06,1.0075757575757576,-0.007575757575757569
134,14,5,2020,20.016,24.0,33.0,54.0,98.0,surplus,974954073037297.1,1.0075187969924813,-0.007518796992481258
135,15,5,2020,16.56,22.0,32.0,64.0,97.0,surplus,934360927610494.9,1.007462686567164,-0.00746268656716409
136,16,5,2020,20.340000000000003,23.5,33.5,53.0,96.0,surplus,840459504875080.0,1.0074074074074073,-0.007407407407407307
137,17,5,2020,19.296000000000003,25.5,34.2,55.0,95.0,surplus,1522402512468016.2,1.0073529411764706,-0.007352941176470562
138,18,5,2020,18.036,25.0,32.0,62.0,96.0,surplus,1464803426057226.5,1.0072992700729928,-0.007299270072992803
139,19,5,2020,11.304,25.0,31.5,56.0,96.0,surplus,1022031977003988.0,1.0072463768115942,-0.007246376811594235
140,20,5,2020,20.736,23.5,32.2,56.0,96.0,surplus,826451843647108.6,1.0071942446043165,-0.007194244604316502
141,21,5,2020,20.196,24.0,35.0,43.0,96.0,surplus,588169421001958.5,1.0071428571428571,-0.0071428571428571175
142,22,5,2020,19.299599999999998,25.0,35.1,71.0,97.0,surplus,3051447982169148.5,1.0070921985815602,-0.007092198581560183
143,23,5,2020,18.072,23.0,33.0,56.0,96.0,surplus,915945586365226.9,1.0070422535211268,-0.007042253521126751
144,24,5,2020,16.704,25.0,32.5,60.0,97.0,surplus,1631317203840518.8,1.006993006993007,-0.006993006993007089
145,25,5,2020,13.5,23.5,30.0,66.0,95.0,surplus,987617531716914.6,1.0069444444444444,-0.00694444444444442
146,26,5,2020,20.232,23.0,32.5,55.0,96.0,surplus,774966228678381.0,1.006896551724138,-0.006896551724137945
147,27,5,2020,17.28,24.5,30.0,70.0,98.0,surplus,1674075453503213.8,1.0068493150684932,-0.006849315068493178
148,28,5,2020,18.7056,23.5,27.0,88.0,99.0,surplus,1733989733190668.0,1.0068027210884354,-0.006802721088435382
149,29,5,2020,22.248,22.5,32.0,51.0,97.0,surplus,340538084735658.7,1.0067567567567568,-0.006756756756756799
150,30,5,2020,15.048,20.5,31.5,64.0,96.0,surplus,641493047889657.8,1.0067114093959733,-0.006711409395973256
151,31,5,2020,19.8,24.0,32.5,57.0,95.0,surplus,1179316491636450.5,1.0066666666666666,-0.006666666666666599
152,1,6,2020,12.996,24.0,31.0,65.0,99.0,surplus,1627694205796744.8,1.0066225165562914,-0.0066225165562914245
153,2,6,2020,18.18,20.0,31.0,53.0,95.0,deficit,-359693812970959.75,1.006578947368421,-0.006578947368421018
154,3,6,2020,19.584000000000003,20.5,32.0,57.0,98.0,surplus,370508453714675.94,1.0065359477124183,-0.006535947712418277
155,4,6,2020,19.044,23.0,33.5,52.0,97.0,surplus,923465124736383.0,1.0064935064935066,-0.006493506493506551
156,5,6,2020,11.592,24.0,31.5,46.0,96.0,surplus,244982811399331.88,1.0064516129032257,-0.006451612903225712
157,6,6,2020,16.956,23.5,32.0,55.0,99.0,surplus,1075079903016517.9,1.0064102564102564,-0.0064102564102563875
158,7,6,2020,19.404,21.5,30.5,63.0,98.0,surplus,708355484351806.5,1.0063694267515924,-0.006369426751592355
159,8,6,2020,21.636,22.0,32.5,50.0,100.0,surplus,429426761890896.5,1.0063291139240507,-0.006329113924050667
160,9,6,2020,15.192,20.5,30.5,72.0,97.0,surplus,1088459989085618.2,1.0062893081761006,-0.0062893081761006275
161,10,6,2020,20.088,21.0,31.5,52.0,93.0,deficit,-205565914777944.66,1.00625,-0.006250000000000089
162,11,6,2020,16.416,23.5,30.0,68.0,95.0,surplus,1375982505129527.8,1.0062111801242235,-0.006211180124223503
163,12,6,2020,17.28,23.5,28.5,63.0,98.0,surplus,804114901378679.5,1.0061728395061729,-0.006172839506172867
164,13,6,2020,16.416,22.5,31.5,52.0,94.0,surplus,219433128639944.4,1.0061349693251533,-0.006134969325153339
165,14,6,2020,16.884,24.0,31.0,54.0,95.0,surplus,755372095630137.0,1.0060975609756098,-0.0060975609756097615
166,15,6,2020,18.396,24.0,31.5,56.0,95.0,surplus,1059633900329020.6,1.006060606060606,-0.0060606060606061
167,16,6,2020,17.172,24.2,32.0,60.0,96.0,surplus,1691834712635192.0,1.0060240963855422,-0.006024096385542244
168,17,6,2020,13.824,24.0,29.0,75.0,95.0,surplus,1859631877960492.5,1.0059880239520957,-0.0059880239520957446
169,18,6,2020,19.1088,23.5,26.5,90.0,95.0,surplus,1929898469281743.2,1.005952380952381,-0.005952380952380931
170,19,6,2020,17.316,21.5,30.5,65.0,95.0,surplus,818575928538854.5,1.0059171597633136,-0.00591715976331364
171,20,6,2020,12.564000000000002,22.5,29.5,75.0,96.0,surplus,1677549504577052.2,1.0058823529411764,-0.00588235294117645
172,21,6,2020,15.515999999999998,23.0,30.1,71.0,95.0,surplus,1668241328476916.5,1.0058479532163742,-0.005847953216374213
173,22,6,2020,19.0944,23.0,25.5,78.0,96.0,surplus,795732697505966.9,1.005813953488372,-0.005813953488372103
174,23,6,2020,18.108,20.5,29.5,64.0,94.0,surplus,125946010436733.62,1.0057803468208093,-0.005780346820809301
175,24,6,2020,16.776,22.1,31.5,70.0,95.0,surplus,1847930831820783.0,1.0057471264367817,-0.005747126436781658
176,25,6,2020,15.371999999999998,21.0,30.0,73.0,96.0,surplus,1310190977688777.0,1.0057142857142858,-0.005714285714285783
177,26,6,2020,15.264000000000001,21.2,30.0,68.0,96.0,surplus,949589402717248.8,1.0056818181818181,-0.005681818181818121
178,27,6,2020,16.38,20.5,30.0,69.0,96.0,surplus,834086461007161.0,1.0056497175141244,-0.005649717514124353
179,28,6,2020,17.28,22.2,28.5,71.0,95.0,surplus,973662800255436.5,1.0056179775280898,-0.00561797752808979
180,29,6,2020,12.168,23.5,27.5,78.0,98.0,surplus,1876732769907319.5,1.005586592178771,-0.005586592178770999
181,30,6,2020,11.412,23.0,27.5,82.0,98.0,surplus,2031433045262046.2,1.0055555555555555,-0.005555555555555536
182,1,7,2020,15.387442129629584,23.0,30.0,66.0,95.0,surplus,1366287167080629.8,1.0055248618784531,-0.005524861878453136
183,2,7,2020,16.262442129629584,23.0,31.0,62.0,94.0,surplus,1276449940601161.0,1.0054945054945055,-0.005494505494505475
184,3,7,2020,14.600694444444416,24.0,31.0,62.0,97.0,surplus,1900642843486838.8,1.005464480874317,-0.005464480874316946
185,4,7,2020,6.926793981481475,23.0,27.0,81.0,98.0,surplus,1839415000692885.2,1.0054347826086956,-0.005434782608695565
186,5,7,2020,15.829282407407334,22.0,29.0,65.0,96.0,surplus,683978070607743.0,1.0054054054054054,-0.00540540540540535
187,6,7,2020,10.0653935185185,22.2,28.5,79.0,96.0,surplus,1849905406526331.0,1.0053763440860215,-0.005376344086021501
188,7,7,2020,14.243344907407334,21.1,28.5,71.0,96.0,surplus,749949792888129.0,1.0053475935828877,-0.005347593582887722
189,8,7,2020,9.153935185185167,21.5,27.5,81.0,97.0,surplus,1466702818414492.2,1.0053191489361701,-0.005319148936170137
190,9,7,2020,8.248263888888884,23.0,28.5,77.0,97.0,surplus,2118007644473076.8,1.0052910052910053,-0.005291005291005346
191,10,7,2020,7.576388888888883,22.0,26.5,80.0,96.0,surplus,1119792750326521.6,1.0052631578947369,-0.0052631578947368585
192,11,7,2020,10.833912037037,21.5,28.5,76.0,96.0,surplus,1399685328976430.2,1.0052356020942408,-0.005235602094240788
193,12,7,2020,8.894386574074,22.5,28.0,82.0,98.0,surplus,2320174157497310.5,1.0052083333333333,-0.005208333333333259
194,13,7,2020,6.9224537037037,22.0,26.5,84.0,98.0,surplus,1655139291195461.0,1.005181347150259,-0.005181347150259086
195,14,7,2020,11.577256944444416,22.0,28.5,71.0,96.0,surplus,1149412113069824.8,1.0051546391752577,-0.005154639175257714
196,15,7,2020,6.885416666666667,22.0,26.5,81.0,97.0,surplus,1343304563145055.2,1.005128205128205,-0.00512820512820511
197,16,7,2020,4.484085648148142,22.0,25.0,87.0,97.0,surplus,1232181577061713.0,1.0051020408163265,-0.005102040816326481
198,17,7,2020,6.751446759259259,22.0,26.2,83.0,97.0,surplus,1419655994930756.8,1.0050761421319796,-0.0050761421319796
199,18,7,2020,14.128182870370333,22.2,29.0,62.0,96.0,surplus,548108303861468.5,1.005050505050505,-0.005050505050504972
200,19,7,2020,12.97019675925925,22.0,29.0,70.0,98.0,surplus,1478760652859630.8,1.0050251256281406,-0.005025125628140614
201,20,7,2020,14.162905092592583,22.0,29.0,63.0,97.0,surplus,657744723989031.6,1.005,-0.004999999999999893
202,21,7,2020,12.155381944444416,22.5,30.0,64.0,98.0,surplus,1488054397617142.2,1.0049751243781095,-0.004975124378109541
203,22,7,2020,10.602141203703667,23.0,30.0,65.0,98.0,surplus,1850933934322331.5,1.004950495049505,-0.004950495049504955
204,23,7,2020,14.714988425925917,22.0,30.0,57.0,97.0,surplus,386354967738895.1,1.0049261083743843,-0.0049261083743843415
205,24,7,2020,9.646990740740668,22.5,28.0,75.0,98.0,surplus,1868821543416309.0,1.0049019607843137,-0.004901960784313708
206,25,7,2020,13.869502314814751,22.5,30.0,62.0,99.0,surplus,1393373580646462.8,1.0048780487804878,-0.004878048780487809
207,26,7,2020,13.532407407407334,21.5,28.0,74.0,96.0,surplus,1171682887246134.5,1.0048543689320388,-0.004854368932038833
208,27,7,2020,9.857638888888834,22.5,28.0,72.0,96.0,surplus,1413801992423380.0,1.0048309178743962,-0.004830917874396157
209,28,7,2020,6.515335648148142,21.0,26.5,85.0,98.0,surplus,1563173688788791.5,1.0048076923076923,-0.004807692307692291
210,29,7,2020,12.518807870370333,21.0,29.5,85.0,96.0,surplus,3037506487779339.0,1.0047846889952152,-0.004784688995215225
211,30,7,2020,11.4539930555555,22.0,28.2,62.0,97.0,surplus,271205780672802.8,1.0047619047619047,-0.004761904761904745
212,31,7,2020,5.361400462962958,22.1,26.0,68.0,98.0,surplus,146484083134614.47,1.004739336492891,-0.004739336492890933
213,1,8,2020,13.056423611111084,22.0,29.5,60.0,96.0,surplus,502289389566526.9,1.0047169811320755,-0.004716981132075526
214,2,8,2020,8.241030092592592,22.2,27.5,72.0,98.0,surplus,1295721750725012.5,1.0046948356807512,-0.0046948356807512415
215,3,8,2020,6.389178240740733,22.0,27.0,67.0,97.0,surplus,335511943536225.9,1.0046728971962617,-0.004672897196261738
216,4,8,2020,15.78848379629625,21.5,30.0,43.0,97.0,deficit,-1647914795458230.8,1.0046511627906978,-0.0046511627906977715
217,5,8,2020,10.32465277777775,21.5,29.5,87.0,96.0,surplus,3734525699482067.5,1.0046296296296295,-0.004629629629629539
218,6,8,2020,6.559895833333333,20.5,26.0,73.0,97.0,deficit,-161018901372297.72,1.0046082949308757,-0.004608294930875667
219,7,8,2020,5.631655092592592,21.5,25.0,82.0,99.0,surplus,943414157451544.6,1.0045871559633028,-0.004587155963302836
220,8,8,2020,13.479745370370333,20.0,28.0,50.0,99.0,deficit,-2074413813663972.8,1.004566210045662,-0.004566210045662045
221,9,8,2020,16.065104166666668,20.0,29.5,60.0,96.0,deficit,-403156382733042.06,1.0045454545454546,-0.00454545454545463
222,10,8,2020,6.52372685185185,24.5,26.5,73.0,98.0,surplus,2320240075772071.0,1.004524886877828,-0.004524886877828038
223,11,8,2020,13.2216435185185,21.1,29.2,53.0,97.0,deficit,-888804936808011.1,1.0045045045045045,-0.0045045045045044585
224,12,8,2020,19.184317129629584,20.5,31.5,37.0,94.0,deficit,-2811636162106425.5,1.0044843049327354,-0.004484304932735439
