,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
62,3,3,2011,14.191529999999958,24.0,34.5,47,100,surplus,195582837922818.1,1.0163934426229508,-0.016393442622950838
63,4,3,2011,16.007924097222176,21.5,33.0,56,98,surplus,137207755656447.8,1.0161290322580645,-0.016129032258064502
64,5,3,2011,15.121913680555512,22.0,33.5,48,99,surplus,79307231830736.34,1.0158730158730158,-0.015873015873015817
65,6,3,2011,14.09405430555551,24.5,33.0,55,98,surplus,275941007762644.2,1.015625,-0.015625
66,7,3,2011,17.133259166666615,24.0,34.5,46,95,surplus,153936670944886.44,1.0153846153846153,-0.01538461538461533
67,8,3,2011,14.542151527777737,25.0,33.0,59,98,surplus,382375581738955.75,1.0151515151515151,-0.015151515151515138
68,9,3,2011,15.913358124999952,23.0,33.0,55,98,surplus,218810887189000.66,1.0149253731343284,-0.014925373134328401
69,10,3,2011,16.933943194444396,24.0,34.0,51,95,surplus,229577485472218.0,1.0147058823529411,-0.014705882352941124
70,11,3,2011,16.007196666666616,25.0,34.0,48,93,surplus,218038508452539.22,1.0144927536231885,-0.01449275362318847
71,12,3,2011,17.662101180555506,25.0,34.5,45,95,surplus,217947011877440.66,1.0142857142857142,-0.014285714285714235
72,13,3,2011,17.27074354166662,25.0,35.0,45,95,surplus,247675767219593.72,1.0140845070422535,-0.014084507042253502
73,14,3,2011,15.781693194444395,25.0,35.0,43,98,surplus,253993169354759.47,1.0138888888888888,-0.01388888888888884
74,15,3,2011,17.53261854166662,24.0,33.5,46,94,surplus,130847148739922.25,1.0136986301369864,-0.013698630136986356
75,16,3,2011,16.66261159722217,24.0,33.5,51,94,surplus,229510483184660.62,1.0135135135135136,-0.013513513513513598
76,17,3,2011,18.301512638888834,24.0,34.5,36,95,deficit,-6472262925118.822,1.0133333333333334,-0.01333333333333342
77,18,3,2011,19.423937986111063,24.0,36.0,30,94,deficit,-90821874210042.55,1.013157894736842,-0.013157894736842035
78,19,3,2011,19.034035208333282,24.0,35.0,39,95,surplus,82727645357426.52,1.0129870129870129,-0.01298701298701288
79,20,3,2011,16.97104215277773,24.0,33.5,45,95,surplus,140273333818179.52,1.0128205128205128,-0.012820512820512775
80,21,3,2011,18.627401527777725,23.5,33.5,44,95,surplus,86173946348957.64,1.0126582278481013,-0.012658227848101333
81,22,3,2011,15.996285208333285,23.5,34.5,44,98,surplus,186236482646799.84,1.0125,-0.012499999999999956
82,23,3,2011,13.68960291666662,21.5,32.0,63,100,surplus,336383956020993.1,1.0123456790123457,-0.012345679012345734
83,24,3,2011,19.641439722222167,22.0,33.0,45,93,deficit,-44972129715277.68,1.0121951219512195,-0.012195121951219523
84,25,3,2011,13.151304305555511,22.1,31.5,60,95,surplus,220100673458813.34,1.0120481927710843,-0.012048192771084265
85,26,3,2011,19.106778263888835,26.5,34.0,43,95,surplus,362111697655972.6,1.0119047619047619,-0.011904761904761862
86,27,3,2011,17.486790416666615,23.0,33.0,51,95,surplus,199080352628109.7,1.011764705882353,-0.0117647058823529
87,28,3,2011,17.336939722222173,23.0,34.0,43,95,surplus,65192816722527.37,1.0116279069767442,-0.011627906976744207
88,29,3,2011,17.82577305555551,24.0,33.5,38,95,deficit,-12845307034815.434,1.0114942528735633,-0.011494252873563315
89,30,3,2011,17.564625486111062,24.0,34.0,41,94,surplus,82925824057717.7,1.0113636363636365,-0.011363636363636465
90,31,3,2011,19.955689722222168,25.0,34.5,40,94,surplus,180620128986926.03,1.0112359550561798,-0.011235955056179803
91,1,4,2011,18.82051979166661,24.5,35.0,38,93,surplus,91377618624132.89,1.011111111111111,-0.011111111111111072
92,2,4,2011,17.16817583333328,25.0,34.0,45,92,surplus,263730845679196.78,1.010989010989011,-0.01098901098901095
93,3,4,2011,20.619106388888834,22.0,35.0,39,98,deficit,-25135827382256.28,1.0108695652173914,-0.010869565217391353
94,4,4,2011,10.582019583333299,22.0,33.0,64,94,surplus,503465483183832.0,1.010752688172043,-0.010752688172043001
95,5,4,2011,18.597576874999948,22.0,33.0,47,94,surplus,12642865870245.115,1.0106382978723405,-0.010638297872340496
96,6,4,2011,19.354104652777725,23.5,34.5,32,92,deficit,-245720790550670.56,1.0105263157894737,-0.010526315789473717
97,7,4,2011,19.04494666666661,24.5,35.0,29,90,deficit,-258015604865331.66,1.0104166666666667,-0.01041666666666674
98,8,4,2011,16.947036944444395,24.5,35.0,35,89,deficit,-75498414570246.72,1.0103092783505154,-0.010309278350515427
99,9,4,2011,14.931326874999948,22.5,33.5,52,100,surplus,391821365187473.7,1.010204081632653,-0.010204081632652962
100,10,4,2011,14.985884166666617,22.0,30.0,60,95,surplus,149412086452929.2,1.0101010101010102,-0.010101010101010166
101,11,4,2011,17.314389374999948,22.0,32.5,53,94,surplus,164211472480002.62,1.01,-0.010000000000000009
102,12,4,2011,13.968208819444401,24.0,32.0,54,92,surplus,324056024343208.56,1.00990099009901,-0.00990099009900991
103,13,4,2011,13.371715763888838,24.0,33.2,50,95,surplus,383663728426772.3,1.0098039215686274,-0.009803921568627416
104,14,4,2011,15.581649791666614,22.0,32.0,54,92,surplus,117338061021851.55,1.0097087378640777,-0.009708737864077666
105,15,4,2011,17.92906819444439,22.5,33.0,55,92,surplus,313424668821514.56,1.0096153846153846,-0.009615384615384581
106,16,4,2011,16.170868541666618,24.5,33.0,46,96,surplus,325379738013207.44,1.0095238095238095,-0.00952380952380949
107,17,4,2011,9.847314722222194,23.0,31.0,60,96,surplus,425766959281097.8,1.009433962264151,-0.009433962264151052
108,18,4,2011,14.253361597222177,21.0,32.0,55,95,surplus,111328179319481.2,1.0093457943925233,-0.009345794392523255
109,19,4,2011,18.543747013888837,21.5,34.0,45,95,deficit,-1391830832735.715,1.0092592592592593,-0.0092592592592593
110,20,4,2011,16.295986597222175,24.0,33.0,50,94,surplus,386784044674444.5,1.0091743119266054,-0.00917431192660545
111,21,4,2011,14.08677999999995,24.0,33.5,50,95,surplus,479000707806546.9,1.009090909090909,-0.009090909090909038
112,22,4,2011,15.227391111111062,24.0,35.0,44,94,surplus,366844887487838.3,1.009009009009009,-0.009009009009008917
113,23,4,2011,14.509417152777733,24.5,33.2,54,99,surplus,834176311689396.4,1.0089285714285714,-0.008928571428571397
114,24,4,2011,14.06131993055551,24.0,31.5,57,98,surplus,637137024067111.8,1.008849557522124,-0.008849557522123908
115,25,4,2011,6.629889375000016,24.0,28.5,68,99,surplus,690398212842116.5,1.0087719298245614,-0.00877192982456143
116,26,4,2011,18.325517847222173,21.0,33.5,42,95,deficit,-261413214821401.1,1.008695652173913,-0.008695652173912993
117,27,4,2011,17.088158472222165,22.0,34.0,48,94,surplus,182446494751369.4,1.0086206896551724,-0.008620689655172376
118,28,4,2011,10.221941458333292,24.0,32.1,57,94,surplus,635493301682512.6,1.0085470085470085,-0.008547008547008517
119,29,4,2011,15.563464027777728,22.2,31.0,55,95,surplus,166686783698301.28,1.0084745762711864,-0.008474576271186418
120,30,4,2011,7.437715555555567,22.5,27.0,70,99,surplus,350762086378733.9,1.0084033613445378,-0.008403361344537785
121,1,5,2011,19.037672361111056,22.0,28.5,46,97,deficit,-466797786142145.8,1.0083333333333333,-0.008333333333333304
122,2,5,2011,14.4854119444444,21.2,34.0,54,96,surplus,445451247760810.4,1.0082644628099173,-0.008264462809917328
123,3,5,2011,15.71040499999995,23.0,34.0,52,95,surplus,597099012414673.1,1.0081967213114753,-0.008196721311475308
124,4,5,2011,18.647042152777725,22.1,33.5,42,95,deficit,-135974540589401.44,1.008130081300813,-0.008130081300812941
125,5,5,2011,17.13398659722217,22.0,33.5,49,94,surplus,187927721039081.8,1.0080645161290323,-0.008064516129032251
126,6,5,2011,14.437401527777734,24.0,34.0,45,95,surplus,412071123218749.06,1.008,-0.008000000000000007
127,7,5,2011,16.395644583333283,25.0,35.0,50,97,surplus,1138077021813993.5,1.007936507936508,-0.007936507936507908
128,8,5,2011,16.125767847222175,25.5,33.5,53,97,surplus,1183625834212959.2,1.0078740157480315,-0.007874015748031482
129,9,5,2011,16.48584597222217,21.5,29.5,60,95,surplus,80813097736905.22,1.0078125,-0.0078125
130,10,5,2011,16.82119145833328,22.0,33.0,50,98,surplus,306120495000635.3,1.0077519379844961,-0.007751937984496138
131,11,5,2011,17.032873749999947,22.0,32.5,47,95,deficit,-28693161555589.434,1.0076923076923077,-0.007692307692307665
132,12,5,2011,13.249507430555505,23.0,32.0,55,95,surplus,513096346322779.2,1.0076335877862594,-0.007633587786259444
133,13,5,2011,17.516615069444395,23.5,34.0,47,98,surplus,597739828306093.1,1.0075757575757576,-0.007575757575757569
134,14,5,2011,7.835241805555569,22.0,29.0,65,95,surplus,328009233705164.6,1.0075187969924813,-0.007518796992481258
135,15,5,2011,15.762052569444393,22.0,32.0,51,99,surplus,253315774920332.66,1.007462686567164,-0.00746268656716409
136,16,5,2011,18.921283472222168,22.0,34.0,54,95,surplus,662902935438844.1,1.0074074074074073,-0.007407407407407307
137,17,5,2011,12.709753958333287,21.0,33.0,59,98,surplus,711758430565497.1,1.0073529411764706,-0.007352941176470562
138,18,5,2011,12.26456645833329,23.5,32.0,60,98,surplus,1095364319905737.2,1.0072992700729928,-0.007299270072992803
139,19,5,2011,16.22760812499995,23.5,32.0,55,96,surplus,715120413747418.2,1.0072463768115942,-0.007246376811594235
140,20,5,2011,14.575613333333287,24.0,33.0,49,96,surplus,641325932267183.6,1.0071942446043165,-0.007194244604316502
141,21,5,2011,17.936342499999945,24.0,33.5,55,99,surplus,1301020289846682.8,1.0071428571428571,-0.0071428571428571175
142,22,5,2011,15.021528263888843,25.0,32.2,55,100,surplus,1353234028466914.0,1.0070921985815602,-0.007092198581560183
143,23,5,2011,16.34108729166662,23.5,32.0,54,96,surplus,691580908488954.2,1.0070422535211268,-0.007042253521126751
144,24,5,2011,18.84126611111106,23.5,33.0,50,95,surplus,584508021052474.1,1.006993006993007,-0.006993006993007089
145,25,5,2011,12.91052479166662,24.0,32.0,57,99,surplus,1182118056906824.2,1.0069444444444444,-0.00694444444444442
146,26,5,2011,14.684000486111064,21.0,31.0,55,98,surplus,99692923500695.34,1.006896551724138,-0.006896551724137945
147,27,5,2011,11.27380604166663,21.0,31.0,60,97,surplus,385982969910463.3,1.0068493150684932,-0.006849315068493178
148,28,5,2011,14.958241805555499,23.0,32.0,56,100,surplus,948113950002583.6,1.0068027210884354,-0.006802721088435382
149,29,5,2011,19.278451874999945,22.5,32.5,52,100,surplus,651226637212722.9,1.0067567567567568,-0.006756756756756799
150,30,5,2011,10.067726180555528,21.5,28.0,75,100,surplus,856814022488236.6,1.0067114093959733,-0.006711409395973256
151,31,5,2011,14.521056041666625,22.0,31.0,59,95,surplus,483102271073826.7,1.0066666666666666,-0.006666666666666599
152,1,6,2011,13.960207083333284,22.0,30.5,61,95,surplus,508702572370082.6,1.0066225165562914,-0.0066225165562914245
153,2,6,2011,18.068734861111054,23.5,33.0,53,96,surplus,942592271855898.1,1.006578947368421,-0.006578947368421018
154,3,6,2011,15.806425833333286,24.0,33.0,58,96,surplus,1487153371705732.2,1.0065359477124183,-0.006535947712418277
155,4,6,2011,11.863024791666618,24.2,31.5,62,100,surplus,1725004140920510.0,1.0064935064935066,-0.006493506493506551
156,5,6,2011,17.18999874999995,21.5,30.5,58,100,surplus,425607125651200.5,1.0064516129032257,-0.006451612903225712
157,6,6,2011,19.533052569444397,21.5,32.5,54,97,surplus,472795049201038.75,1.0064102564102564,-0.0064102564102563875
158,7,6,2011,11.518950138888846,22.5,31.0,63,95,surplus,949985515532755.2,1.0063694267515924,-0.006369426751592355
159,8,6,2011,10.86062548611108,23.0,30.0,63,95,surplus,834919272567026.2,1.0063291139240507,-0.006329113924050667
160,9,6,2011,13.257509166666622,23.0,29.5,67,98,surplus,1163650546295511.2,1.0062893081761006,-0.0062893081761006275
161,10,6,2011,17.91233729166661,22.0,31.5,51,98,surplus,188291699963303.03,1.00625,-0.006250000000000089
162,11,6,2011,17.6228199305555,21.5,30.0,60,99,surplus,432621219216319.4,1.0062111801242235,-0.006211180124223503
163,12,6,2011,16.37454909722217,23.5,31.5,57,100,surplus,1254560891793088.2,1.0061728395061729,-0.006172839506172867
164,13,6,2011,17.849778263888837,22.5,31.5,50,98,surplus,256215429293463.03,1.0061349693251533,-0.006134969325153339
165,14,6,2011,13.787806041666622,23.0,31.5,56,95,surplus,746278320957472.2,1.0060975609756098,-0.0060975609756097615
166,15,6,2011,15.282675833333286,23.5,31.0,62,100,surplus,1585005064314206.5,1.006060606060606,-0.0060606060606061
167,16,6,2011,15.956276527777728,22.0,30.0,61,95,surplus,473822249018913.94,1.0060240963855422,-0.006024096385542244
168,17,6,2011,14.835306041666618,23.5,30.5,66,97,surplus,1604072522288595.5,1.0059880239520957,-0.0059880239520957446
169,18,6,2011,12.652286944444404,22.0,29.0,58,100,surplus,245862316021856.84,1.005952380952381,-0.005952380952380931
170,19,6,2011,13.692512638888843,21.0,31.0,60,98,surplus,563259307869426.1,1.0059171597633136,-0.00591715976331364
171,20,6,2011,14.235903263888847,22.5,31.5,60,95,surplus,1000662635112912.4,1.0058823529411764,-0.00588235294117645
172,21,6,2011,10.876628958333288,23.5,31.0,65,100,surplus,1973330919987563.0,1.0058479532163742,-0.005847953216374213
173,22,6,2011,9.29519493055557,23.0,27.5,78,96,surplus,1426488611308177.0,1.005813953488372,-0.005813953488372103
174,23,6,2011,14.609802569444392,23.0,30.5,60,96,surplus,953875110685552.1,1.0057803468208093,-0.005780346820809301
175,24,6,2011,10.413255694444407,23.5,28.0,68,99,surplus,1238823103507327.8,1.0057471264367817,-0.005747126436781658
176,25,6,2011,11.74008902777774,21.5,30.0,63,95,surplus,542382634093793.44,1.0057142857142858,-0.005714285714285783
177,26,6,2011,13.253872013888843,22.0,30.6,66,99,surplus,1426323897946868.2,1.0056818181818181,-0.005681818181818121
178,27,6,2011,18.42663069444439,21.0,30.0,63,95,surplus,401362403574084.4,1.0056497175141244,-0.005649717514124353
179,28,6,2011,12.361314722222186,21.0,30.0,65,94,surplus,526972414056290.8,1.0056179775280898,-0.00561797752808979
180,29,6,2011,11.815741805555518,22.5,28.0,69,94,surplus,692876117079065.9,1.005586592178771,-0.005586592178770999
181,30,6,2011,13.31934076388884,22.0,30.0,60,92,surplus,286025937281037.25,1.0055555555555555,-0.005555555555555536
182,1,7,2011,15.348872013888839,21.5,30.0,61,92,surplus,223459906207167.9,1.0055248618784531,-0.005524861878453136
183,2,7,2011,10.28304562499997,23.5,29.5,68,95,surplus,1571244915789100.0,1.0054945054945055,-0.005494505494505475
184,3,7,2011,14.096236597222177,21.0,27.0,67,96,deficit,-146277501785796.94,1.005464480874317,-0.005464480874316946
185,4,7,2011,14.94805777777773,20.5,30.0,60,90,deficit,-269633530951550.03,1.0054347826086956,-0.005434782608695565
186,5,7,2011,11.866661944444399,22.0,30.0,65,94,surplus,901511573839472.8,1.0054054054054054,-0.00540540540540535
187,6,7,2011,13.625589027777734,22.0,29.5,63,90,surplus,296705318468153.94,1.0053763440860215,-0.005376344086021501
188,7,7,2011,7.274392847222238,22.5,28.0,77,93,surplus,1376794308068323.8,1.0053475935828877,-0.005347593582887722
189,8,7,2011,14.102056041666627,22.2,31.0,58,90,surplus,387332212665274.06,1.0053191489361701,-0.005319148936170137
190,9,7,2011,12.62973659722218,23.0,30.0,65,97,surplus,1543635673015301.5,1.0052910052910053,-0.005291005291005346
191,10,7,2011,3.808186250000014,23.5,25.5,83,96,surplus,1563369212995898.5,1.0052631578947369,-0.0052631578947368585
192,11,7,2011,9.422495277777793,21.5,26.5,77,93,surplus,493460768008865.5,1.0052356020942408,-0.005235602094240788
193,12,7,2011,11.15377999999997,21.0,28.5,64,91,deficit,-209844247839168.53,1.0052083333333333,-0.005208333333333259
194,13,7,2011,14.383571666666619,22.5,28.5,62,93,surplus,254391457407542.84,1.005181347150259,-0.005181347150259086
195,14,7,2011,5.440540416666683,22.5,25.5,80,95,surplus,890777451051411.2,1.0051546391752577,-0.005154639175257714
196,15,7,2011,9.159165416666681,21.5,26.5,70,92,deficit,-147778203869873.12,1.005128205128205,-0.00512820512820511
197,16,7,2011,14.17698138888884,21.5,29.0,64,95,surplus,397599104946518.0,1.0051020408163265,-0.005102040816326481
198,17,7,2011,9.615991805555534,22.1,28.0,72,78,deficit,-105286582546023.25,1.0050761421319796,-0.0050761421319796
199,18,7,2011,16.207967499999953,20.0,30.0,54,95,deficit,-850340229669124.2,1.005050505050505,-0.005050505050504972
200,19,7,2011,9.572345972222202,20.5,29.5,63,92,deficit,-69002188496945.164,1.0050251256281406,-0.005025125628140614
201,20,7,2011,6.453123750000014,22.0,28.0,75,94,surplus,1251852395656226.2,1.005,-0.004999999999999893
202,21,7,2011,7.614830347222236,21.5,27.5,71,94,surplus,459742481558716.2,1.0049751243781095,-0.004975124378109541
203,22,7,2011,9.842222708333308,22.0,28.2,72,93,surplus,979856590531189.5,1.004950495049505,-0.004950495049504955
204,23,7,2011,10.94427999999996,21.5,28.0,65,94,surplus,64716230693425.3,1.0049261083743843,-0.0049261083743843415
205,24,7,2011,10.828618541666637,21.2,28.0,68,94,surplus,254258219405985.53,1.0049019607843137,-0.004901960784313708
206,25,7,2011,8.831094236111127,22.0,27.0,67,95,surplus,157960901692458.34,1.0048780487804878,-0.004878048780487809
207,26,7,2011,3.9922261805555674,22.0,25.0,85,96,surplus,1094243789486635.8,1.0048543689320388,-0.004854368932038833
208,27,7,2011,7.081623750000013,21.0,26.0,75,93,deficit,-27207651400216.08,1.0048309178743962,-0.004830917874396157
209,28,7,2011,11.337092499999965,22.0,29.0,59,95,surplus,89320501212931.72,1.0048076923076923,-0.004807692307692291
210,29,7,2011,7.237293888888903,21.5,26.5,70,94,deficit,-28317963191010.312,1.0047846889952152,-0.004784688995215225
211,30,7,2011,8.636870277777792,21.5,27.0,69,94,surplus,76965278545909.94,1.0047619047619047,-0.004761904761904745
212,31,7,2011,12.012148055555521,21.5,28.5,64,96,surplus,320467513480710.8,1.004739336492891,-0.004739336492890933
213,1,8,2011,5.32415152777779,21.5,26.0,80,96,surplus,916827389604425.4,1.0047169811320755,-0.004716981132075526
214,2,8,2011,11.627191805555517,21.0,28.0,66,95,surplus,39561229471875.305,1.0046948356807512,-0.0046948356807512415
215,3,8,2011,16.298896319444395,21.0,30.0,57,92,deficit,-405397763038204.4,1.0046728971962617,-0.004672897196261738
216,4,8,2011,7.796687986111127,21.0,28.0,68,91,deficit,-31729874353552.754,1.0046511627906978,-0.0046511627906977715
217,5,8,2011,9.331566458333349,22.5,27.0,72,95,surplus,963839965684912.9,1.0046296296296295,-0.004629629629629539
218,6,8,2011,6.467672361111123,22.0,25.5,81,98,surplus,1241716486694493.8,1.0046082949308757,-0.004608294930875667
219,7,8,2011,6.203615069444457,22.0,27.0,80,96,surplus,1727683654126592.0,1.0045871559633028,-0.004587155963302836
220,8,8,2011,8.649964027777791,22.0,27.0,73,95,surplus,855319406998055.6,1.004566210045662,-0.004566210045662045
221,9,8,2011,8.931479652777792,21.5,26.5,70,95,surplus,48134583406045.39,1.0045454545454546,-0.00454545454545463
222,10,8,2011,11.962682777777742,22.0,29.5,58,94,surplus,102267248545792.75,1.004524886877828,-0.004524886877828038
223,11,8,2011,13.347710555555516,22.0,29.5,63,94,surplus,769043443347338.0,1.0045045045045045,-0.0045045045045044585
224,12,8,2011,6.264719236111123,22.0,27.0,75,95,surplus,1120214612019003.6,1.0044843049327354,-0.004484304932735439
225,13,8,2011,4.912425833333347,22.0,26.0,82,98,surplus,1704889288777802.5,1.0044642857142858,-0.0044642857142858094
226,14,8,2011,6.588425833333347,22.5,26.5,76,97,surplus,1463595110860889.5,1.0044444444444445,-0.004444444444444473
227,15,8,2011,7.091080347222237,22.0,26.5,75,98,surplus,1183188553719744.8,1.0044247787610618,-0.004424778761061843
228,16,8,2011,12.93962201388885,22.0,29.0,60,95,surplus,238861704776242.7,1.0044052863436124,-0.004405286343612369
229,17,8,2011,8.817273055555571,22.0,27.0,70,95,surplus,557790327193572.56,1.0043859649122806,-0.004385964912280604
230,18,8,2011,13.333161944444404,22.0,28.5,60,94,deficit,-85725791795053.77,1.0043668122270741,-0.004366812227074135
231,19,8,2011,11.478941458333294,22.0,29.0,55,95,deficit,-455082939415585.2,1.0043478260869565,-0.004347826086956497
