,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
34,3,2,2021,12.165,24.0,36.0,20,96,deficit,-24.487610973934743,0.9607652517522077,0.03923474824779227
35,4,2,2021,13.0461,24.5,36.5,8,97,deficit,-67.54797130861022,0.9854116762187184,0.014588323781281609
36,5,2,2021,11.5248,24.5,34.5,23,95,deficit,-14.643327116797726,0.936074979923791,0.06392502007620904
37,6,2,2021,11.4015,24.5,35.0,19,95,deficit,-25.684780882640275,0.9625254558245014,0.03747454417549856
38,7,2,2021,13.2411,25.0,36.0,12,95,deficit,-51.22420010164994,0.9808517890546226,0.019148210945377442
39,8,2,2021,13.0029,25.0,36.5,4,93,deficit,-86.79542327512505,0.9886098846307022,0.011390115369297793
40,9,2,2021,14.9097,24.5,36.0,9,95,deficit,-80.15388660817734,0.9876777312610037,0.012322268738996334
41,10,2,2021,12.2832,24.5,35.0,31,95,surplus,14.391963952551107,1.0746716466339878,-0.07467164663398784
42,11,2,2021,10.098,25.0,34.9,38,95,surplus,39.22077888750295,1.0261637786854985,-0.026163778685498462
43,12,2,2021,12.7371,25.0,36.0,24,95,deficit,-0.926759074010052,0.48099375085917817,0.5190062491408218
44,13,2,2021,11.2986,25.0,36.0,25,95,surplus,4.361822741245961,1.2974576820279882,-0.29745768202798817
45,14,2,2021,11.1507,25.0,35.5,26,95,surplus,5.544633042054844,1.2200397679518373,-0.22003976795183733
46,15,2,2021,12.2268,25.0,35.5,21,95,deficit,-13.85891882890687,0.9327003524607337,0.06729964753926632
47,16,2,2021,9.81029999999999,25.2,34.5,31,94,surplus,16.70763222455006,1.0636633189333948,-0.06366331893339483
48,17,2,2021,13.3632,25.0,35.0,5,83,deficit,-108.0902270337717,0.9908332760212294,0.009166723978770608
49,18,2,2021,12.8955,22.5,35.1,12,88,deficit,-91.01241935621213,0.9891319018998007,0.010868098100199286
50,19,2,2021,12.5466,22.0,34.5,7,27,deficit,-214.4368442604836,0.9953582684362434,0.004641731563756579
51,20,2,2021,12.1947,20.5,34.0,8,66,deficit,-148.56237728200585,0.9933138265239361,0.006686173476063928
52,21,2,2021,11.0763,21.0,35.0,5,75,deficit,-127.83947934813563,0.9922384039033726,0.00776159609662741
53,22,2,2021,10.9137,19.5,35.0,7,94,deficit,-103.65689349751378,0.990444967678849,0.009555032321150958
54,23,2,2021,10.6545,21.5,34.5,19,98,deficit,-46.0390795911159,0.9787410806356666,0.02125891936433344
55,24,2,2021,10.3068,24.0,35.0,29,95,surplus,3.757650504545804,1.362627533239461,-0.36262753323946106
56,25,2,2021,10.6197,24.5,35.0,37,98,surplus,38.17388628878544,1.0269006041561406,-0.026900604156140595
57,26,2,2021,12.8898,24.5,35.0,25,95,deficit,-8.269440262130649,0.8921186207882047,0.1078813792117953
58,27,2,2021,11.7783,24.0,34.5,18,92,deficit,-42.581849431014845,0.97705466810024,0.022945331899760002
59,28,2,2021,13.1889,23.0,36.0,15,99,deficit,-53.58950415316431,0.981681460282287,0.018318539717713023
60,1,3,2021,12.8094,23.0,36.0,29,97,deficit,0.008653176048420974,-0.00872870708752442,1.0087287070875244
61,2,3,2021,13.725,24.0,37.0,10,99,deficit,-63.85792271663363,0.9845816831912882,0.015418316808711752
62,3,3,2021,13.5429,24.0,37.0,10,97,deficit,-67.07355134463768,0.9853100068933193,0.014689993106680732
63,4,3,2021,12.7566,24.5,37.0,16,98,deficit,-29.182864589621744,0.9668686185490873,0.033131381450912656
64,5,3,2021,11.2137,25.0,36.5,22,95,deficit,-3.991103850721517,0.79964351976859,0.20035648023140995
65,6,3,2021,12.4194,25.5,36.0,30,93,surplus,24.46697505287836,1.042613076365688,-0.04261307636568801
66,7,3,2021,13.7892,25.5,37.0,17,95,deficit,-22.04171717817963,0.956600456803324,0.04339954319667605
67,8,3,2021,13.8951,25.0,37.0,18,96,deficit,-21.945542891764276,0.9564185513187868,0.043581448681213164
68,9,3,2021,11.6928,26.5,36.2,28,96,surplus,35.69354089615953,1.0288238091059392,-0.02882380910593918
69,10,3,2021,11.3814,25.2,36.0,30,100,surplus,33.868077547243445,1.0304246574373763,-0.030424657437376323
70,11,3,2021,14.349,24.0,33.0,45,96,surplus,48.496336917504365,1.0210542552310273,-0.02105425523102733
71,12,3,2021,14.1993,24.0,34.5,39,95,surplus,36.702079508693046,1.0280095729369634,-0.02800957293696338
72,13,3,2021,12.5265,24.0,34.0,41,95,surplus,37.094318651693506,1.0277051912144375,-0.027705191214437486
73,14,3,2021,7.74509999999999,23.0,30.0,71,99,surplus,57.764976286059664,1.0176164963931391,-0.017616496393139114
74,15,3,2021,15.1566,23.5,34.5,18,98,deficit,-51.460334163958905,0.9809379788379804,0.019062021162019605
75,16,3,2021,11.4504,23.5,32.8,46,95,surplus,36.22113960780651,1.0283920398696684,-0.02839203986966843
76,17,3,2021,8.54459999999999,25.0,29.0,65,97,surplus,57.5927615461813,1.0176701043150893,-0.017670104315089308
77,18,3,2021,4.71599999999999,24.0,28.0,72,98,surplus,36.87318717683213,1.0278759730790195,-0.027875973079019456
78,19,3,2021,11.9766,22.1,31.5,45,97,surplus,14.076665618310765,1.0764720938187589,-0.07647209381875886
79,20,3,2021,13.0788,22.0,33.0,42,98,surplus,16.979375191653094,1.062580669644853,-0.06258066964485298
80,21,3,2021,16.4511,21.5,32.0,51,95,surplus,30.68874062425381,1.0336828029405554,-0.03368280294055537
81,22,3,2021,13.3473,21.1,34.0,44,90,surplus,9.529834474948638,1.1172355692173055,-0.11723556921730549
82,23,3,2021,5.85839999999999,23.0,29.5,72,98,surplus,44.82376029672012,1.022818671725777,-0.022818671725777007
83,24,3,2021,6.96899999999999,21.5,27.5,75,96,surplus,32.56063420344844,1.0316850413573355,-0.03168504135733552
84,25,3,2021,11.9553,22.1,31.0,56,97,surplus,40.08133306959536,1.025587663507261,-0.025587663507260938
85,26,3,2021,17.7639,23.0,35.0,30,94,deficit,-16.44699590132204,0.9426835424473146,0.05731645755268544
86,27,3,2021,14.7681,22.5,34.5,37,95,surplus,10.515389927563277,1.1050929081848022,-0.10509290818480221
87,28,3,2021,15.6303,25.0,34.5,25,96,deficit,-6.4385454647535685,0.8655651155540623,0.13443488444593765
88,29,3,2021,15.1812,24.2,35.2,16,99,deficit,-46.077195803367005,0.978758292992284,0.021241707007715993
89,30,3,2021,13.605,24.0,34.5,25,99,deficit,-9.7468360476975,0.9069493574144318,0.09305064258556817
90,31,3,2021,13.6125,25.5,35.5,20,98,deficit,-7.801825072356241,0.8863871990434479,0.11361280095655213
91,1,4,2021,13.7406,25.5,35.0,18,98,deficit,-18.305319230165495,0.9482008047586464,0.05179919524135357
92,2,4,2021,16.0077,25.5,36.5,6,94,deficit,-89.97335924275163,0.9890077709746694,0.010992229025330591
93,3,4,2021,10.7034,25.5,34.0,31,95,surplus,19.14932564629737,1.0550984658872993,-0.055098465887299275
94,4,4,2021,14.9145,25.5,35.1,32,94,surplus,31.025573877161126,1.033304942116715,-0.033304942116715086
95,5,4,2021,15.7941,25.5,35.1,25,96,surplus,4.607978462787338,1.2771635169982285,-0.2771635169982285
96,6,4,2021,15.2553,27.0,31.2,30,95,surplus,21.173824308960935,1.049569183546216,-0.04956918354621598
97,7,4,2021,17.1108,25.0,36.0,36,95,surplus,57.936788767421675,1.0175633368450907,-0.017563336845090705
98,8,4,2021,15.309,25.0,35.1,40,98,surplus,70.57883431903332,1.0143721867402204,-0.01437218674022045
99,9,4,2021,11.6724,24.5,31.0,53,95,surplus,52.069756962849254,1.0195810604841422,-0.01958106048414221
100,10,4,2021,16.7619,23.5,35.0,40,94,surplus,41.01587130260069,1.0249900843702235,-0.024990084370223542
101,11,4,2021,14.5584,22.0,35.0,38,93,surplus,9.265904178313978,1.1209789006051571,-0.12097890060515715
102,12,4,2021,16.9218,23.0,35.5,10,95,deficit,-109.8294813101388,0.9909771300183058,0.009022869981694215
103,13,4,2021,16.4685,24.0,34.5,37,93,surplus,25.858511324328582,1.0402276703923665,-0.04022767039236652
104,14,4,2021,15.6687,24.0,34.5,34,97,surplus,21.674237284584336,1.048369378092881,-0.04836937809288111
105,15,4,2021,17.1855,22.0,34.5,40,100,surplus,29.140343974057256,1.0355361683184081,-0.03553616831840811
106,16,4,2021,15.0069,23.5,34.0,52,96,surplus,82.42462619963177,1.0122812967854253,-0.012281296785425333
107,17,4,2021,13.8363,23.5,32.0,55,100,surplus,73.77617960895273,1.0137407597564654,-0.013740759756465382
108,18,4,2021,3.70499999999999,21.5,25.5,84,100,surplus,24.9529327689991,1.0417485411763123,-0.041748541176312326
109,19,4,2021,17.448,22.0,32.0,51,95,surplus,38.37079280247934,1.0267588650121882,-0.02675886501218816
110,20,4,2021,16.5096,22.5,32.0,51,97,surplus,48.111023595104996,1.0212264545256857,-0.021226454525685723
111,21,4,2021,15.9981,24.0,34.5,46,98,surplus,78.64494542900407,1.0128791384226596,-0.012879138422659642
112,22,4,2021,9.30689999999999,23.0,29.5,60,98,surplus,40.208583118151914,1.0255046196641837,-0.025504619664183714
113,23,4,2021,18.2211,23.1,34.0,46,100,surplus,71.36495710604383,1.0142116195493867,-0.014211619549386656
114,24,4,2021,12.108,24.0,32.0,61,100,surplus,89.50997045246321,1.0112981621718773,-0.01129816217187729
115,25,4,2021,12.9279,25.0,31.5,62,99,surplus,102.60370099589306,1.009842161163405,-0.009842161163404972
116,26,4,2021,16.6848,25.0,33.5,49,96,surplus,93.0810361470506,1.0108599994292313,-0.010859999429231326
117,27,4,2021,9.55259999999999,24.8,32.2,60,97,surplus,75.84027501688837,1.013361789488004,-0.013361789488004039
118,28,4,2021,12.8745,22.5,30.0,55,96,surplus,32.63534359039794,1.0316102146051458,-0.03161021460514579
119,29,4,2021,16.8285,22.8,31.5,47,98,surplus,33.796365803998754,1.0304911832602524,-0.030491183260252352
120,30,4,2021,16.7178,23.0,34.0,43,96,surplus,41.8565058617109,1.0244759060744144,-0.02447590607441441
121,1,5,2021,18.441,24.5,33.5,49,97,surplus,95.52642102758297,1.0105790528100942,-0.010579052810094192
122,2,5,2021,15.0351,26.0,33.0,50,97,surplus,101.09347920837597,1.0099906608093638,-0.009990660809363838
123,3,5,2021,13.3284,26.0,32.5,52,98,surplus,95.24316800405222,1.0106108487350192,-0.010610848735019163
124,4,5,2021,13.1091,23.1,31.5,56,96,surplus,56.49160795950551,1.0180207428973718,-0.018020742897371766
125,5,5,2021,13.5879,23.0,33.0,45,98,surplus,38.771372579299225,1.0264750770679711,-0.026475077067971142
126,6,5,2021,16.3944,25.0,30.1,50,97,surplus,59.37571101363511,1.0171304123347882,-0.01713041233478818
127,7,5,2021,8.58869999999999,25.0,32.5,54,99,surplus,63.45208463634054,1.016012275744245,-0.016012275744244908
128,8,5,2021,12.8481,21.5,29.5,60,97,surplus,33.09565162320381,1.0311568685920383,-0.031156868592038256
129,9,5,2021,12.4146,22.5,29.5,60,98,surplus,43.85654485849327,1.0233336589149187,-0.023333658914918676
130,10,5,2021,17.8611,22.5,32.5,50,97,surplus,52.86635944432973,1.0192803198588352,-0.01928031985883516
131,11,5,2021,13.3908,23.5,32.5,49,96,surplus,49.266279151115704,1.020718398384701,-0.02071839838470102
132,12,5,2021,12.3888,24.2,32.5,54,98,surplus,73.66159026972421,1.0137624293149645,-0.01376242931496452
133,13,5,2021,13.7199,23.2,32.1,54,96,surplus,59.39587980721374,1.0171244958257564,-0.01712449582575637
134,14,5,2021,17.0217,22.5,33.0,41,98,surplus,20.432021119406677,1.0514614508627362,-0.051461450862736235
135,15,5,2021,11.8254,23.5,33.0,50,99,surplus,57.68175158482488,1.017642362348374,-0.017642362348373908
136,16,5,2021,13.6815,22.2,31.5,56,98,surplus,51.87876267616015,1.019654566019322,-0.019654566019321917
137,17,5,2021,13.5618,23.0,32.0,56,98,surplus,65.91025739373978,1.0154058856050145,-0.015405885605014547
138,18,5,2021,12.4263,25.0,31.5,60,99,surplus,93.3115760248061,1.0108328775551538,-0.01083287755515383
139,19,5,2021,15.9855,24.0,32.5,50,96,surplus,67.11609181873614,1.015124910933054,-0.015124910933054014
140,20,5,2021,10.596,24.2,31.1,62,98,surplus,73.13137789970457,1.0138635920887364,-0.013863592088736443
141,21,5,2021,10.9038,24.0,32.1,52,99,surplus,57.42971545967643,1.0177211597091,-0.017721159709100043
142,22,5,2021,7.44119999999999,21.0,26.0,70,97,surplus,17.47032763737316,1.0607152463519232,-0.06071524635192316
143,23,5,2021,19.2993,22.0,32.0,46,96,surplus,20.47803535571082,1.051339880113053,-0.051339880113052905
144,24,5,2021,16.0827,21.5,32.1,55,97,surplus,50.97653559671183,1.0200093901680092,-0.020009390168009178
145,25,5,2021,14.1891,24.0,32.5,56,96,surplus,82.42249867383956,1.012281617689059,-0.012281617689058999
146,26,5,2021,14.3943,24.0,32.5,53,97,surplus,74.82071221833202,1.013546333677226,-0.013546333677225908
147,27,5,2021,14.6778,24.5,32.5,48,98,surplus,66.75571122162273,1.0152078044845352,-0.015207804484535181
148,28,5,2021,12.6381,24.5,32.5,56,98,surplus,84.77857506486443,1.0119362259291922,-0.01193622592919219
149,29,5,2021,13.5393,24.5,32.5,52,98,surplus,76.24536584515286,1.0132898549800116,-0.013289854980011562
150,30,5,2021,13.8414,25.0,29.0,49,98,surplus,42.35909004747998,1.0241784816554718,-0.024178481655471762
151,31,5,2021,15.2502,25.0,34.0,47,100,surplus,93.84258435565326,1.0107709194755854,-0.010770919475585394
152,1,6,2021,14.9814,21.0,30.0,65,96,surplus,49.91713605940209,1.0204427339896935,-0.02044273398969354
153,2,6,2021,13.6341,22.0,31.0,54,96,surplus,34.768900731188054,1.029613045682486,-0.029613045682485906
154,3,6,2021,14.886,24.0,32.0,58,100,surplus,96.00235569596627,1.0105260547770023,-0.010526054777002303
155,4,6,2021,11.3355,19.5,28.5,75,97,surplus,38.96641854860553,1.0263390658963467,-0.026339065896346714
156,5,6,2021,8.28779999999999,20.5,26.5,74,98,surplus,24.293658561069414,1.0429301390066434,-0.04293013900664344
157,6,6,2021,14.6484,22.0,31.0,55,98,surplus,43.47106141390274,1.0235454440437568,-0.023545444043756802
158,7,6,2021,15.4239,22.5,31.5,50,98,surplus,39.0511364767508,1.0262804239923555,-0.02628042399235553
159,8,6,2021,4.04009999999999,22.0,26.5,82,96,surplus,27.627474776755818,1.0375551947146313,-0.03755519471463131
160,9,6,2021,9.4458,22.1,29.5,63,97,surplus,38.12329663966093,1.0269372628650562,-0.026937262865056155
161,10,6,2021,16.5471,22.0,30.5,56,96,surplus,40.73058519932556,1.0251695260712388,-0.02516952607123879
162,11,6,2021,10.0653,22.5,29.0,66,98,surplus,46.50890107701788,1.0219737233010227,-0.021973723301022652
163,12,6,2021,16.7196,21.5,31.0,53,96,surplus,29.348739548843735,1.0352749369430354,-0.035274936943035407
164,13,6,2021,13.6785,22.5,29.5,64,97,surplus,56.24595950904333,1.018100871247178,-0.018100871247177963
165,14,6,2021,11.6265,23.0,30.0,57,97,surplus,42.084767061691764,1.0243399213752005,-0.02433992137520047
166,15,6,2021,14.2356,25.0,32.0,52,94,surplus,71.68101589439863,1.0141480705582113,-0.014148070558211323
167,16,6,2021,14.7876,23.0,32.0,45,97,surplus,29.401811352882557,1.0352090219731183,-0.03520902197311826
168,17,6,2021,15.8715,23.0,32.0,48,98,surplus,44.2259519180867,1.023134250505229,-0.023134250505228993
169,18,6,2021,11.6007,24.0,32.0,45,96,surplus,34.41109059611964,1.0299301813307506,-0.02993018133075065
170,19,6,2021,13.3335,24.0,31.0,60,96,surplus,74.72319503238992,1.0135642520588082,-0.01356425205880818
171,20,6,2021,6.70199999999999,25.0,27.5,80,97,surplus,58.850374564124465,1.0172859727795116,-0.017285972779511605
172,21,6,2021,12.3549,22.5,29.5,60,98,surplus,43.711797009496706,1.023412735356877,-0.023412735356876935
173,22,6,2021,8.73659999999999,22.5,28.5,70,99,surplus,46.681790454323625,1.0218905605505957,-0.021890560550595684
174,23,6,2021,12.4842,22.0,29.5,68,99,surplus,60.947886861712824,1.0166811551223947,-0.016681155122394653
175,24,6,2021,13.8654,20.5,30.5,63,98,surplus,45.087447596302944,1.0226821931075878,-0.02268219310758779
176,25,6,2021,14.4654,20.5,32.5,51,99,surplus,30.118384499444538,1.0343425645752797,-0.03434256457527973
177,26,6,2021,6.77099999999999,20.5,25.2,85,98,surplus,27.37643614342487,1.0379126275650883,-0.037912627565088286
178,27,6,2021,12.5043,21.1,30.0,60,100,surplus,37.94869093618327,1.0270645583013258,-0.027064558301325814
179,28,6,2021,14.5287,22.0,30.5,55,100,surplus,41.93092597458429,1.0244314042790272,-0.024431404279027236
180,29,6,2021,9.21719999999999,20.5,28.5,62,99,surplus,20.154144295128496,1.0522080226916914,-0.05220802269169145
181,30,6,2021,14.007,23.0,30.1,62,99,surplus,67.69806054579222,1.0149929397019488,-0.014992939701948815
182,1,7,2021,11.9616,23.0,29.5,60,99,surplus,49.41076173343676,1.02065656404058,-0.020656564040580028
183,2,7,2021,9.04829999999999,22.5,29.5,72,99,surplus,59.085309756867744,1.0172160569373871,-0.017216056937387147
184,3,7,2021,10.0047,23.2,29.5,69,96,surplus,59.533787664253474,1.0170841498543703,-0.017084149854370345
185,4,7,2021,8.28779999999999,21.0,26.2,79,98,surplus,32.21905595320655,1.0320317181114917,-0.03203171811149175
186,5,7,2021,17.4405,21.0,30.5,58,96,surplus,36.572107547161025,1.0281119132082408,-0.028111913208240802
187,6,7,2021,15.0924,21.5,30.8,58,98,surplus,46.28329669806413,1.0220831978437372,-0.022083197843737246
188,7,7,2021,15.9492,21.2,29.2,61,96,surplus,32.04156060452018,1.0322148751713978,-0.03221487517139776
189,8,7,2021,12.306,21.5,28.5,75,97,surplus,58.88452734885137,1.0172757737827471,-0.01727577378274714
190,9,7,2021,5.28689999999999,23.5,26.5,95,99,surplus,52.37147112518847,1.019466057290107,-0.019466057290107086
191,10,7,2021,15.6075,23.0,29.8,60,97,surplus,59.33616968115788,1.017142023644432,-0.01714202364443196
192,11,7,2021,12.8907,23.2,29.0,65,98,surplus,60.74203105460774,1.0167386341298965,-0.016738634129896512
193,12,7,2021,11.3892,23.0,29.0,70,100,surplus,67.78844836054509,1.014972649081495,-0.014972649081494982
194,13,7,2021,14.1555,21.5,29.5,66,97,surplus,52.30258646610129,1.01949219462182,-0.019492194621820058
195,14,7,2021,10.5021,22.2,28.5,68,97,surplus,43.986119100143036,1.0232633236247808,-0.023263323624780785
196,15,7,2021,10.6113,23.2,29.0,67,95,surplus,52.16312559533489,1.0195453266070824,-0.019545326607082414
197,16,7,2021,4.23539999999999,23.5,26.0,76,98,surplus,28.784292012531097,1.0359915595311546,-0.03599155953115463
198,17,7,2021,11.3799,22.0,28.5,66,96,surplus,38.907273686112504,1.0263801614508183,-0.02638016145081834
199,18,7,2021,11.3895,23.0,28.5,71,97,surplus,60.5502444518836,1.0167925423179076,-0.01679254231790761
200,19,7,2021,10.647,23.0,28.0,75,98,surplus,62.579701347105626,1.0162391174059664,-0.016239117405966397
201,20,7,2021,5.84489999999999,22.5,26.1,90,98,surplus,43.5201419842269,1.0235182657755695,-0.02351826577556948
202,21,7,2021,10.5639,23.0,28.1,68,97,surplus,47.79893099694796,1.02136800945443,-0.02136800945442996
203,22,7,2021,13.5849,22.0,29.0,62,97,surplus,40.01287569764536,1.025632563150436,-0.02563256315043594
204,23,7,2021,9.27059999999998,22.0,29.0,62,97,surplus,31.64516566274207,1.0326315742915297,-0.03263157429152974
205,24,7,2021,14.3616,22.2,28.0,67,97,surplus,47.019946391296315,1.0217297080595715,-0.02172970805957153
206,25,7,2021,13.5003,23.0,30.0,58,98,surplus,51.38218957574719,1.0198482838562732,-0.01984828385627324
207,26,7,2021,6.20759999999999,23.1,27.0,77,97,surplus,38.889342435615966,1.0263926459452093,-0.026392645945209292
208,27,7,2021,4.89569999999999,22.1,26.1,78,97,surplus,26.81657103146474,1.038734811016584,-0.03873481101658394
209,28,7,2021,11.0028,22.2,29.8,60,96,surplus,37.236300458887385,1.0275966361724638,-0.027596636172463773
210,29,7,2021,10.593,21.5,28.5,68,97,surplus,38.47750347540016,1.0266826737980663,-0.026682673798066325
211,30,7,2021,9.88859999999998,21.5,28.5,68,95,surplus,34.343220228542016,1.0299911044327985,-0.02999110443279851
212,31,7,2021,10.9608,23.0,29.6,61,94,surplus,41.83871224737031,1.0244865703390142,-0.024486570339014246
213,1,8,2021,8.42999999999999,23.1,28.0,68,95,surplus,38.62183268295551,1.0265803106517202,-0.026580310651720174
214,2,8,2021,7.44959999999999,23.0,28.0,77,95,surplus,47.57021723179798,1.0214729511572302,-0.021472951157230247
215,3,8,2021,12.2454,23.0,26.5,66,95,surplus,31.53386033555236,1.0327505264323111,-0.03275052643231113
216,4,8,2021,8.35919999999999,23.1,30.5,72,97,surplus,65.2923056133903,1.015553960780522,-0.015553960780521958
217,5,8,2021,5.76959999999999,22.0,29.0,75,96,surplus,38.8840984632634,1.0263962992538864,-0.026396299253886424
218,6,8,2021,11.2221,21.5,29.0,67,94,surplus,37.89578605005139,1.0271033661850553,-0.027103366185055267
219,7,8,2021,7.38329999999999,23.0,28.0,75,95,surplus,44.523760875266305,1.0229759556593898,-0.022975955659389813
220,8,8,2021,10.0464,21.5,26.5,75,96,surplus,33.1774565466743,1.0310776583148973,-0.031077658314897283
221,9,8,2021,8.74499999999999,21.5,28.6,71,95,surplus,37.636381545575716,1.027295272016861,-0.027295272016861105
222,10,8,2021,8.06549999999999,23.0,27.5,75,95,surplus,44.01998047879391,1.0232450128724009,-0.023245012872400883
223,11,8,2021,5.99789999999999,23.0,26.0,85,96,surplus,39.7528420404415,1.0258045590296687,-0.025804559029668717
224,12,8,2021,9.19799999999999,23.5,28.0,78,96,surplus,62.42108889665447,1.0162810529406696,-0.016281052940669616
225,13,8,2021,7.93859999999999,23.0,27.0,78,95,surplus,44.48652841080619,1.022995627302167,-0.022995627302166977
226,14,8,2021,10.6917,23.0,29.0,75,97,surplus,70.61988803784773,1.0143637116948014,-0.01436371169480144
227,15,8,2021,12.7365,22.0,29.0,80,96,surplus,81.88573125689771,1.012363119977539,-0.012363119977538917
228,16,8,2021,11.8785,23.0,28.0,65,96,surplus,42.877755821931714,1.0238790255201855,-0.023879025520185504
229,17,8,2021,7.49609999999999,23.0,26.0,77,96,surplus,36.53953357670239,1.0281376793491612,-0.028137679349161226
230,18,8,2021,7.91879999999999,23.0,27.5,80,96,surplus,51.680400641531726,1.0197314935821664,-0.019731493582166415
231,19,8,2021,10.5303,23.5,27.5,72,96,surplus,53.48431826841052,1.0190533102647135,-0.019053310264713463
232,20,8,2021,9.36269999999998,23.0,27.5,76,97,surplus,53.1729782093796,1.0191670100945132,-0.01916701009451316
233,21,8,2021,7.78859999999999,23.0,26.0,84,98,surplus,48.451495870595316,1.0210741512285955,-0.02107415122859546
234,22,8,2021,13.3665,23.0,30.0,68,97,surplus,77.41289710426334,1.01308679605009,-0.01308679605009
235,23,8,2021,12.2325,22.1,29.5,60,97,surplus,37.849048634606106,1.0271377426841046,-0.027137742684104627
236,24,8,2021,9.03809999999999,21.8,29.0,84,98,surplus,70.07488449479654,1.0144770419424347,-0.01447704194243471
237,25,8,2021,10.644,20.5,28.5,78,97,surplus,50.86847452154154,1.0200527489479958,-0.020052748947995802
238,26,8,2021,12.2136,21.5,30.0,70,96,surplus,60.596255460608134,1.0167795777145927,-0.01677957771459271
239,27,8,2021,7.41899999999999,23.0,28.0,81,97,surplus,54.99660360223459,1.0185196833372427,-0.018519683337242743
240,28,8,2021,13.2702,22.0,30.2,78,97,surplus,96.50914806223959,1.0104702012350517,-0.010470201235051713
241,29,8,2021,13.2411,22.1,30.1,65,97,surplus,59.66058716891723,1.0170472211115178,-0.017047221111517796
