,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
59,28,2,2018,14.674639067055395,22.0,34.0,42.0,98.0,surplus,26.432366533162348,1.039319974360076,-0.03931997436007606
60,1,3,2018,16.8264,24.0,33.5,45.0,96.0,surplus,60.101214410298205,1.0169201260917873,-0.01692012609178728
61,2,3,2018,16.3674,23.5,35.0,25.0,94.0,deficit,-31.088967763264645,0.9688366416963777,0.03116335830362227
62,3,3,2018,16.6392,23.5,35.1,20.0,95.0,deficit,-53.08294341817644,0.9815098821033488,0.018490117896651226
63,4,3,2018,17.604,26.0,35.5,78.0,94.0,surplus,293.4295045435624,1.003419627583615,-0.003419627583614915
64,5,3,2018,16.7706,23.5,30.5,40.0,96.0,surplus,2.8586727738795368,1.538018318260905,-0.5380183182609051
65,6,3,2018,13.8384,23.5,34.0,38.0,97.0,surplus,26.189102603468946,1.039699707279857,-0.039699707279857055
66,7,3,2018,13.5864,24.0,34.0,42.0,98.0,surplus,49.0218303014886,1.0208238626833221,-0.020823862683322147
67,8,3,2018,15.786,22.0,32.5,58.0,96.0,surplus,70.98053235120418,1.014289688380497,-0.014289688380497045
68,9,3,2018,12.0888,22.2,33.0,48.0,97.0,surplus,35.54767712271925,1.0289455061319415,-0.028945506131941467
69,10,3,2018,16.4088,22.5,33.0,59.0,98.0,surplus,95.59172452780976,1.0105717493257669,-0.010571749325766877
70,11,3,2018,16.4106,22.0,33.5,47.0,97.0,surplus,42.06959340124041,1.0243489140549855,-0.024348914054985515
71,12,3,2018,16.8624,23.0,35.0,37.0,97.0,surplus,26.709897479697908,1.0388955265492468,-0.03889552654924677
72,13,3,2018,17.559,24.5,34.5,38.0,96.0,surplus,47.736347804153176,1.0213966226926943,-0.021396622692694267
73,14,3,2018,15.4206,25.0,35.0,37.0,96.0,surplus,51.24282131728862,1.0199033408909284,-0.019903340890928378
74,15,3,2018,16.6626,24.5,34.5,40.0,97.0,surplus,58.159386145008824,1.0174949394568913,-0.01749493945689129
75,16,3,2018,17.4492,25.5,34.5,43.0,95.0,surplus,86.191481294827,1.0117382628497706,-0.011738262849770642
76,17,3,2018,18.7668,25.0,34.5,41.0,99.0,surplus,84.19316633380761,1.0120202180547806,-0.012020218054780596
77,18,3,2018,16.7526,21.5,33.5,48.0,97.0,surplus,40.41870297168148,1.0253686682871936,-0.02536866828719364
78,19,3,2018,15.318,23.5,34.5,40.0,97.0,surplus,40.65187224000574,1.0252194901150489,-0.02521949011504887
79,20,3,2018,12.897,24.0,33.5,42.0,98.0,surplus,43.068664905874236,1.023770661660821,-0.02377066166082109
80,21,3,2018,19.4994,25.0,31.5,58.0,97.0,surplus,122.85702848947022,1.0082063382998578,-0.00820633829985784
81,22,3,2018,14.6898,23.5,35.0,39.0,93.0,surplus,31.244334606598883,1.0330640436632985,-0.033064043663298515
82,23,3,2018,19.8198,24.0,34.0,45.0,98.0,surplus,81.25335005318794,1.0124605390221997,-0.01246053902219968
83,24,3,2018,17.4312,22.0,31.5,44.0,96.0,surplus,6.445971285188024,1.1836219744161713,-0.18362197441617134
84,25,3,2018,18.3276,22.0,33.5,29.0,95.0,deficit,-46.20814149297165,0.9788172131252216,0.02118278687477837
85,26,3,2018,16.884,24.0,34.0,40.0,95.0,surplus,40.38126075383254,1.025392787860472,-0.025392787860472055
86,27,3,2018,13.0356,25.0,34.0,41.0,96.0,surplus,52.13958748511381,1.0195543227698325,-0.01955432276983249
87,28,3,2018,14.7294,25.0,34.0,52.0,97.0,surplus,104.19887971484857,1.0096900276704857,-0.009690027670485657
88,29,3,2018,19.5354,26.0,34.0,47.0,99.0,surplus,133.1050766107178,1.0075697318048327,-0.007569731804832669
89,30,3,2018,16.0686,21.0,32.5,45.0,99.0,surplus,14.355246933146486,1.0748769382554877,-0.07487693825548769
90,31,3,2018,16.573114285714286,22.0,32.0,62.0,99.0,surplus,89.4908861586293,1.0113005987781316,-0.01130059877813161
91,1,4,2018,16.274,21.0,32.0,87.0,99.0,surplus,171.61383498987706,1.0058611893933416,-0.00586118939334157
92,2,4,2018,16.32456,25.5,32.5,60.0,99.0,surplus,140.6919577940998,1.007158608239094,-0.007158608239093978
93,3,4,2018,17.253600000000002,24.5,33.0,60.0,99.0,surplus,138.3523807560134,1.0072805436243317,-0.007280543624331726
94,4,4,2018,16.4636,26.0,33.5,56.0,100.0,surplus,151.0109534319816,1.0066661798830139,-0.0066661798830138785
95,5,4,2018,16.432000000000002,25.5,33.5,63.0,100.0,surplus,172.83652413017722,1.0058194845657051,-0.005819484565705135
96,6,4,2018,17.7592,25.0,33.5,44.0,100.0,surplus,86.02913444472651,1.0117606748149373,-0.011760674814937255
97,7,4,2018,16.305600000000002,22.0,32.5,59.0,100.0,surplus,85.56800768784551,1.0118248026332979,-0.011824802633297882
98,8,4,2018,16.116,21.5,31.0,70.0,100.0,surplus,98.2082713422545,1.0102871904436934,-0.010287190443693417
99,9,4,2018,16.9692,20.0,32.0,70.0,100.0,surplus,98.88100126687763,1.010216487235081,-0.010216487235080951
100,10,4,2018,16.413040000000002,21.0,30.5,55.0,97.0,surplus,26.623199406062305,1.039027132566568,-0.03902713256656809
101,11,4,2018,18.1384,22.0,32.5,55.0,98.0,surplus,70.8912679311055,1.0143079390258842,-0.014307939025884231
102,12,4,2018,16.5268,22.5,32.5,60.0,100.0,surplus,97.6711605735234,1.0103443466910635,-0.010344346691063544
103,13,4,2018,17.9172,24.0,34.0,50.0,98.0,surplus,99.40903113975472,1.010161668989301,-0.010161668989300932
104,14,4,2018,16.35932,24.0,33.0,60.0,99.0,surplus,124.02841282757637,1.0081282036971533,-0.00812820369715328
105,15,4,2018,16.417938,25.0,33.5,80.0,100.0,surplus,238.77492358091652,1.0042056579598047,-0.004205657959804654
106,16,4,2018,16.906,25.5,32.5,55.0,100.0,surplus,126.72970492478728,1.007953569926838,-0.007953569926838044
107,17,4,2018,16.7796,24.0,33.0,47.0,100.0,surplus,73.2072432307097,1.0138490261538569,-0.013849026153856858
108,18,4,2018,16.274,23.5,33.5,58.0,100.0,surplus,117.12461764790413,1.0086114384723492,-0.008611438472349242
109,19,4,2018,16.6532,25.0,33.5,56.0,100.0,surplus,135.04106735082453,1.0074604001576823,-0.007460400157682345
110,20,4,2018,16.4636,23.5,32.5,74.0,100.0,surplus,169.4654836228221,1.0059359340471126,-0.005935934047112568
111,21,4,2018,15.863199999999999,23.0,32.5,59.0,100.0,surplus,97.37340567548733,1.010376306544227,-0.010376306544227054
112,22,4,2018,16.299280000000003,24.0,31.0,75.0,100.0,surplus,153.54500177267232,1.006555442580087,-0.00655544258008689
113,23,4,2018,16.343519999999998,24.0,32.0,55.0,100.0,surplus,92.15872185732184,1.0109698773702112,-0.010969877370211156
114,24,4,2018,16.413040000000002,24.0,33.5,65.0,100.0,surplus,156.33133746209808,1.00643785096001,-0.006437850960010039
115,25,4,2018,17.546532,25.0,30.0,80.0,100.0,surplus,182.67108658828232,1.0055044532334763,-0.005504453233476259
116,26,4,2018,18.2648,22.0,33.0,56.0,100.0,surplus,88.08836654691663,1.0114825899215973,-0.011482589921597341
117,27,4,2018,16.4173692,23.0,31.0,48.0,100.0,surplus,39.32369546778252,1.026093517021099,-0.026093517021098966
118,28,4,2018,18.96,22.0,34.0,50.0,95.0,surplus,63.45782098637325,1.016010805119477,-0.016010805119476945
119,29,4,2018,16.8744,24.0,33.5,52.0,96.0,surplus,91.6407614985566,1.0110325639752697,-0.011032563975269749
120,30,4,2018,16.26136,25.0,32.0,60.0,95.0,surplus,114.1636957718531,1.008836756286363,-0.008836756286362935
121,1,5,2018,17.0748,24.5,32.5,55.0,96.0,surplus,99.89326957491235,1.01011191160226,-0.010111911602260104
122,2,5,2018,15.0588,25.0,34.0,55.0,98.0,surplus,121.15638147509962,1.0083224876425496,-0.008322487642549614
123,3,5,2018,15.399,21.0,30.5,54.0,96.0,surplus,20.61353302354984,1.0509852048990513,-0.05098520489905134
124,4,5,2018,20.4156,21.0,32.0,57.0,65.0,deficit,-19.765320210835316,0.9518427845153958,0.048157215484604166
125,5,5,2018,11.4282,21.5,31.0,60.0,97.0,surplus,43.75888608995068,1.023386951612732,-0.023386951612732076
126,6,5,2018,16.3944,21.5,31.5,66.0,96.0,surplus,83.85714517355635,1.0120689651798327,-0.012068965179832691
127,7,5,2018,15.6852,23.0,33.0,59.0,96.0,surplus,94.31322334254702,1.0107165947566623,-0.010716594756662312
128,8,5,2018,15.922285714285715,21.0,28.5,72.0,96.0,surplus,55.212578529868516,1.0184459036466795,-0.01844590364667953
129,9,5,2018,15.8058,20.5,31.5,64.0,97.0,surplus,64.0823216395393,1.0158523017861347,-0.015852301786134726
130,10,5,2018,15.864355102040818,23.2,30.0,63.0,98.0,surplus,77.46152134225821,1.0130784737531418,-0.01307847375314175
131,11,5,2018,14.1984,22.0,30.0,71.0,97.0,surplus,78.60027454367042,1.012886552346374,-0.012886552346373925
132,12,5,2018,12.5262,22.5,30.5,50.0,97.0,surplus,24.49272263953506,1.0425663732273047,-0.04256637322730472
133,13,5,2018,13.8348,22.5,30.5,57.0,96.0,surplus,44.80997652173485,1.0228258510822046,-0.022825851082204585
134,14,5,2018,12.5154,24.0,31.0,62.0,99.0,surplus,82.34128791966094,1.0122938795976244,-0.012293879597624402
135,15,5,2018,15.8076,21.0,31.2,60.0,97.0,surplus,51.693423479069246,1.0197264246793845,-0.019726424679384458
136,16,5,2018,14.7186,23.5,32.0,62.0,97.0,surplus,95.94122400981306,1.0105328323963534,-0.010532832396353387
137,17,5,2018,13.0086,22.0,28.5,72.0,97.0,surplus,59.10236452667729,1.0172110035133055,-0.01721100351330551
138,18,5,2018,13.797,22.1,31.5,54.0,95.0,surplus,39.171768047456446,1.026197371805172,-0.02619737180517201
139,19,5,2018,22.0932,22.5,34.0,45.0,95.0,surplus,50.49297210680622,1.0202048888444604,-0.020204888844460367
140,20,5,2018,13.662,24.0,32.5,60.0,96.0,surplus,93.53114437798212,1.0108071720794363,-0.010807172079436267
141,21,5,2018,14.3532,24.5,31.5,71.0,97.0,surplus,131.1870136450645,1.0076812576923098,-0.007681257692309762
142,22,5,2018,15.102,21.0,33.0,55.0,98.0,surplus,55.38452273323334,1.0183875843666994,-0.018387584366699405
143,23,5,2018,19.6686,21.2,32.5,56.0,96.0,surplus,63.065785530110205,1.0161119365759879,-0.016111936575987862
144,24,5,2018,16.0704,21.5,33.0,52.0,97.0,surplus,50.0134869273136,1.0204025475984395,-0.020402547598439513
145,25,5,2018,14.0508,20.5,30.0,64.0,95.0,surplus,37.983577920891975,1.0270390280285755,-0.027039028028575496
146,26,5,2018,14.4288,21.0,30.5,62.0,97.0,surplus,46.84494831056826,1.0218126541058719,-0.021812654105871854
147,27,5,2018,17.3448,23.0,32.0,55.0,95.0,surplus,68.82019029535638,1.0147448716325478,-0.014744871632547785
148,28,5,2018,17.4636,24.0,32.0,55.0,95.0,surplus,84.25147577171452,1.0120117990789992,-0.012011799078999186
149,29,5,2018,16.304142857142857,23.5,30.0,74.0,96.0,surplus,116.83405587742263,1.0086330396740852,-0.008633039674085241
150,30,5,2018,12.2256,24.0,29.5,71.0,96.0,surplus,83.25619071233176,1.01215713967958,-0.012157139679580098
151,31,5,2018,16.5294,22.5,32.0,57.0,96.0,surplus,69.64356721264735,1.0145680074711465,-0.014568007471146505
152,1,6,2018,16.906,22.2,32.5,55.0,95.0,surplus,62.94792431549738,1.016142590910828,-0.016142590910827925
153,2,6,2018,17.9488,22.0,30.0,52.0,95.0,surplus,19.348838485327537,1.054499362496413,-0.05449936249641296
154,3,6,2018,15.515600000000001,22.0,32.0,50.0,97.0,surplus,36.0819242457597,1.0285047078089187,-0.028504707808918672
155,4,6,2018,16.558400000000002,22.0,32.0,50.0,95.0,surplus,33.17111672860233,1.0310837826500108,-0.03108378265001077
156,5,6,2018,16.8744,24.0,33.5,48.0,95.0,surplus,71.10463261513871,1.0142643925614705,-0.014264392561470496
157,6,6,2018,17.5696,23.5,28.0,73.0,97.0,surplus,92.88950399743831,1.0108826357363716,-0.010882635736371604
158,7,6,2018,16.1476,22.0,33.0,45.0,96.0,surplus,25.673233600441666,1.0405297504248532,-0.040529750424853184
159,8,6,2018,16.5268,21.0,33.5,60.0,97.0,surplus,85.48143766421273,1.0118369197737223,-0.011836919773722254
160,9,6,2018,10.9968,21.5,30.1,64.0,96.0,surplus,42.972349990662124,1.0238252087439106,-0.023825208743910586
161,10,6,2018,13.0508,23.0,30.0,63.0,96.0,surplus,60.2801388698598,1.0168690562988616,-0.016869056298861596
162,11,6,2018,16.8744,22.0,30.5,58.0,94.0,surplus,44.152478040171175,1.023173640203677,-0.02317364020367707
163,12,6,2018,17.6328,22.0,32.0,55.0,95.0,surplus,55.474664841047826,1.0183571574587547,-0.018357157458754658
164,13,6,2018,12.9244,24.0,31.5,66.0,95.0,surplus,94.3740400865012,1.01070961478237,-0.01070961478236998
165,14,6,2018,15.357600000000001,24.0,31.5,64.0,100.0,surplus,113.90887172036604,1.008856699963105,-0.008856699963105008
166,15,6,2018,18.8336,24.0,31.5,63.0,96.0,surplus,120.69382137265967,1.0083546501275664,-0.008354650127566421
167,16,6,2018,9.5748,23.5,33.5,74.0,98.0,surplus,112.53581554957094,1.0089657299323334,-0.008965729932333355
168,17,6,2018,13.3352,23.0,30.1,55.0,96.0,surplus,39.63532896295034,1.02588304608352,-0.02588304608351999
169,18,6,2018,15.6736,23.0,29.5,75.0,100.0,surplus,110.80693153563664,1.0091068932171687,-0.009106893217168732
170,19,6,2018,16.7796,22.2,29.5,65.0,97.0,surplus,65.24108507078579,1.0155663622259512,-0.015566362225951202
171,20,6,2018,9.6696,22.0,29.0,70.0,99.0,surplus,50.17740770490349,1.0203345407305862,-0.02033454073058616
172,21,6,2018,13.745999999999999,21.5,29.0,68.0,97.0,surplus,51.2407253857901,1.019904171214113,-0.01990417121411303
173,22,6,2018,11.8184,21.5,29.5,65.0,98.0,surplus,45.017661756536825,1.0227181535796026,-0.022718153579602607
174,23,6,2018,12.324,22.5,24.6,67.42857142857143,98.0,surplus,19.69759840903079,1.0534828044823665,-0.05348280448236653
175,24,6,2018,10.5544,22.0,33.5,71.0,96.0,surplus,97.18604280999479,1.0103965187753425,-0.010396518775342534
176,25,6,2018,13.272000000000002,22.2,33.0,79.0,96.0,surplus,140.66774799203893,1.0071598491017197,-0.00715984910171974
177,26,6,2018,15.010000000000002,21.5,30.0,62.0,96.0,surplus,46.172218766874074,1.0221375001560324,-0.02213750015603244
178,27,6,2018,15.1996,21.5,30.2,71.0,97.0,surplus,79.8634909125217,1.0126801386602229,-0.012680138660222884
179,28,6,2018,13.240400000000001,22.1,30.4,70.0,96.0,surplus,75.45241079460376,1.0134313985178902,-0.013431398517890214
180,29,6,2018,13.4616,23.0,29.5,71.0,96.0,surplus,78.57097679383646,1.0128914194629486,-0.012891419462948583
181,30,6,2018,12.8296,23.0,28.5,73.0,98.0,surplus,73.17850554760221,1.01385454010738,-0.013854540107379965
182,1,7,2018,14.567600000000002,23.0,28.5,67.0,98.0,surplus,64.45258409692495,1.0157597994507597,-0.01575979945075967
183,2,7,2018,12.2924,24.5,27.5,78.0,97.0,surplus,86.19593311654842,1.0117376494794885,-0.011737649479488521
184,3,7,2018,13.177200000000001,23.0,27.0,80.0,97.0,surplus,73.09556243281652,1.0138704792119746,-0.013870479211974596
185,4,7,2018,13.0824,23.1,30.0,63.0,96.0,surplus,61.49049090685382,1.0165315239636565,-0.016531523963656536
186,5,7,2018,13.145600000000002,23.5,30.0,69.0,97.0,surplus,84.84677999094082,1.011926516439964,-0.011926516439964008
187,6,7,2018,17.222,22.0,31.5,60.0,95.0,surplus,68.00762794942555,1.014923674074163,-0.014923674074162951
188,7,7,2018,18.675600000000003,22.2,26.0,80.0,98.0,surplus,73.06017162398652,1.013877291400554,-0.013877291400554048
189,8,7,2018,18.0436,21.2,30.5,61.0,91.0,surplus,40.47362406316425,1.0253333719346325,-0.025333371934632476
190,9,7,2018,16.5268,21.5,31.0,62.0,95.0,surplus,60.28850240885058,1.0168666766636143,-0.0168666766636143
191,10,7,2018,18.17,23.5,31.0,60.0,96.0,surplus,88.72124568746119,1.0113997469160763,-0.011399746916076259
192,11,7,2018,17.380000000000003,23.0,30.5,59.0,96.0,surplus,67.44811059973364,1.0150493368581048,-0.015049336858104834
193,12,7,2018,13.9988,23.2,31.0,62.0,97.0,surplus,76.27045024658285,1.0132854260433417,-0.013285426043341708
194,13,7,2018,14.472800000000001,23.1,31.0,66.0,97.0,surplus,90.19602280545847,1.011211262212678,-0.011211262212678097
195,14,7,2018,14.883600000000001,22.5,29.5,70.0,96.0,surplus,76.21364554467118,1.0132954597900201,-0.013295459790020114
196,15,7,2018,12.3872,24.0,29.5,70.0,97.0,surplus,83.46757530059665,1.0121259779538196,-0.012125977953819644
197,16,7,2018,12.5136,22.5,28.5,74.0,97.0,surplus,67.18183269205535,1.0151098867970765,-0.015109886797076477
198,17,7,2018,14.567600000000002,23.2,28.0,77.0,98.0,surplus,88.50422844957491,1.011428019167968,-0.011428019167968095
199,18,7,2018,12.703199999999999,23.0,29.5,73.0,97.0,surplus,81.89920450726845,1.0123610609781726,-0.012361060978172578
200,19,7,2018,11.312800000000001,24.0,28.5,77.0,97.0,surplus,83.18161970819529,1.0121681709797243,-0.012168170979724335
201,20,7,2018,10.3332,23.5,29.0,75.0,95.0,surplus,70.2167882110968,1.0144473620612129,-0.014447362061212887
202,21,7,2018,15.2944,23.5,26.0,73.71428571428571,98.0,surplus,62.92690208719061,1.0161480708108415,-0.016148070810841464
203,22,7,2018,14.030400000000002,22.0,28.5,73.0,96.0,surplus,63.533124103930284,1.0159915247211702,-0.01599152472117016
204,23,7,2018,14.5044,22.1,29.0,71.0,97.0,surplus,68.67226757683889,1.01477710199181,-0.014777101991809927
205,24,7,2018,10.3016,22.5,28.5,80.0,98.0,surplus,70.93151102850979,1.0142997053158527,-0.014299705315852673
206,25,7,2018,13.6196,23.5,28.0,79.0,98.0,surplus,92.27093047547405,1.010956390986599,-0.010956390986599063
207,26,7,2018,11.1864,22.2,27.1,81.0,98.0,surplus,61.1577631348179,1.0166229584992867,-0.016622958499286744
208,27,7,2018,10.6808,22.0,28.0,75.0,99.0,surplus,55.31326844686756,1.0184117072788255,-0.018411707278825462
209,28,7,2018,15.2628,22.0,29.5,70.0,98.0,surplus,75.68169047682534,1.0133901628848414,-0.013390162884841406
210,29,7,2018,13.114000000000003,22.5,29.5,90.0,97.0,surplus,124.10905510072686,1.008122879338013,-0.008122879338013034
211,30,7,2018,16.4952,22.0,28.5,60.0,98.0,surplus,35.67089261231724,1.0288426378628837,-0.028842637862883658
212,31,7,2018,13.904000000000002,21.5,27.5,63.0,98.0,surplus,25.284465048845824,1.0411785887804652,-0.04117858878046521
213,1,8,2018,11.5972,21.5,27.0,77.0,98.0,surplus,47.536356366964185,1.0214885753434253,-0.021488575343425298
214,2,8,2018,14.062000000000001,22.2,27.0,80.0,98.0,surplus,69.7708783450211,1.0145410386498632,-0.014541038649863225
215,3,8,2018,12.3872,22.5,27.2,87.0,99.0,surplus,85.07605633633551,1.0118939926963229,-0.011893992696322853
216,4,8,2018,15.894800000000002,22.2,28.5,64.0,96.0,surplus,45.33851369391433,1.0225537555657227,-0.0225537555657227
217,5,8,2018,18.012,21.5,29.5,68.0,98.0,surplus,72.40895357784623,1.0140038461550884,-0.014003846155088429
218,6,8,2018,12.608400000000001,21.5,26.5,80.0,100.0,surplus,54.9755735677381,1.018526899000805,-0.018526899000804953
219,7,8,2018,9.985600000000002,21.5,27.0,74.0,97.0,surplus,36.393822107139144,1.028253518282737,-0.028253518282737033
220,8,8,2018,15.168,21.5,30.0,64.0,96.0,surplus,52.869497710954626,1.019279153339262,-0.019279153339262
221,9,8,2018,14.0936,21.0,30.0,65.0,95.0,surplus,46.044074278132896,1.022200478443076,-0.022200478443076044
222,10,8,2018,12.324,22.0,30.0,60.0,96.0,surplus,39.93344673541886,1.0256848566939303,-0.02568485669393028
223,11,8,2018,10.4912,22.3,29.0,65.0,96.0,surplus,41.3240805291958,1.024799077545636,-0.024799077545635928
224,12,8,2018,13.8092,23.0,29.5,71.0,96.0,surplus,80.2434479527419,1.0126193398424104,-0.012619339842410371
225,13,8,2018,13.9988,22.2,25.0,89.0,98.0,surplus,66.55151121489737,1.0152551784309245,-0.015255178430924499
