,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,surplus,deficit
17,17,1,2016,16.847600000000003,24.0,35.0,38,100,surplus,54.32489180885047,1.0187529681932526,-0.01875296819325256
18,18,1,2016,14.5502,25.0,34.5,44,100,surplus,83.3626749653177,1.0121414220752434,-0.01214142207524338
19,19,1,2016,10.7212,23.0,29.0,75,99,surplus,73.75943465666047,1.0137439220730455,-0.013743922073045534
20,20,1,2016,16.847600000000003,21.5,34.0,20,95,deficit,-85.15105241779828,0.9883924807424244,0.011607519257575638
21,21,1,2016,19.145,22.0,35.0,16,100,deficit,-95.61548584312649,0.9896496923730871,0.010350307626912914
22,22,1,2016,16.847600000000003,19.5,34.0,5,93,deficit,-179.0312444247207,0.9944454086111806,0.005554591388819419
23,23,1,2016,16.847600000000003,20.0,34.0,25,97,deficit,-75.90805085162171,0.9869974600977823,0.013002539902217669
24,24,1,2016,17.6134,19.5,32.5,12,28,deficit,-286.3523693376135,0.9965199521329677,0.0034800478670322654
25,25,1,2016,19.145,21.0,34.0,8,69,deficit,-229.98176701570094,0.9956706539528204,0.004329346047179605
26,26,1,2016,19.145,21.0,31.5,17,46,deficit,-245.79886270577074,0.995948117470897,0.004051882529103046
27,27,1,2016,18.3792,21.0,32.5,19,38,deficit,-242.31193215164055,0.9958900494885028,0.004109950511497207
28,28,1,2016,13.784400000000002,20.0,33.0,19,32,deficit,-189.4627599480948,0.9947496297949661,0.0052503702050339385
29,29,1,2016,16.0818,20.5,33.0,19,40,deficit,-206.66113307385956,0.9951844623729164,0.004815537627083644
30,30,1,2016,16.0818,20.5,33.5,18,67,deficit,-156.78100451371296,0.9936621014482572,0.006337898551742827
31,31,1,2016,14.5502,18.0,33.5,23,78,deficit,-119.92724011589281,0.9917305646019736,0.008269435398026381
32,1,2,2016,18.3792,17.0,34.5,19,93,deficit,-151.51395512248422,0.9934432229549296,0.0065567770450704055
33,2,2,2016,14.5502,18.5,33.5,31,100,deficit,-52.86500086928146,0.981435069453971,0.018564930546029035
34,3,2,2016,18.3792,19.5,34.0,40,97,deficit,-16.596989338454254,0.9431720971828559,0.056827902817144116
35,4,2,2016,16.0818,20.5,35.0,32,96,deficit,-30.507294621400803,0.9682613181481864,0.03173868185181361
36,5,2,2016,17.6134,22.0,37.0,8,95,deficit,-136.86834856498785,0.9927467035733105,0.007253296426689482
37,6,2,2016,17.6134,22.0,37.0,18,99,deficit,-69.6731128392966,0.9858503473269403,0.014149652673059676
38,7,2,2016,17.6134,20.5,35.0,25,95,deficit,-72.1512867304567,0.9863297004783425,0.013670299521657547
39,8,2,2016,17.6134,22.0,35.0,22,98,deficit,-61.12171442758924,0.9839025691867274,0.01609743081327264
40,9,2,2016,16.847600000000003,22.0,37.5,10,91,deficit,-127.55417267783127,0.9922211782070575,0.007778821792942536
41,10,2,2016,18.3792,21.0,37.0,2,69,deficit,-253.87529628596295,0.9960765126531602,0.003923487346839782
42,11,2,2016,17.6134,23.0,36.5,8,97,deficit,-118.90281546761459,0.9916599122706165,0.00834008772938355
43,12,2,2016,14.5502,17.0,34.0,28,96,deficit,-80.06826316008897,0.9876647166101824,0.012335283389817597
44,13,2,2016,12.2528,20.0,36.0,24,98,deficit,-44.842701989204734,0.9781862770602945,0.021813722939705515
45,14,2,2016,15.316,22.0,35.0,40,95,surplus,21.996708932672124,1.0476265115264773,-0.047626511526477344
46,15,2,2016,18.3792,23.5,35.5,38,94,surplus,38.64140891886711,1.0265664869812767,-0.026566486981276727
47,16,2,2016,16.847600000000003,24.0,35.5,46,96,surplus,89.82678982341511,1.0112578649075123,-0.01125786490751235
48,17,2,2016,19.145,24.0,37.5,20,94,deficit,-43.3542305559767,0.9774542363272887,0.022545763672711328
49,18,2,2016,18.3792,24.5,37.5,38,93,surplus,77.19217758517014,1.0131247069147244,-0.013124706914724449
50,19,2,2016,17.6134,25.0,35.2,38,93,surplus,55.12909706487516,1.0184743521363653,-0.01847435213636528
51,20,2,2016,15.316,25.0,36.5,36,97,surplus,63.453125951872735,1.0160120087627096,-0.016012008762709584
52,21,2,2016,19.145,25.0,36.5,36,97,surplus,75.64880926365583,1.0133960609668675,-0.013396060966867518
53,22,2,2016,16.0818,25.0,37.0,31,96,surplus,41.80775819767207,1.0245051442217437,-0.024505144221743658
54,23,2,2016,17.6134,25.0,37.5,25,96,surplus,13.263724583285125,1.08154129630104,-0.08154129630104001
55,24,2,2016,16.847600000000003,25.5,37.0,61,95,surplus,217.07394925977394,1.0046280451827987,-0.00462804518279869
56,25,2,2016,15.316,25.5,37.0,38,97,surplus,86.48763533274919,1.0116975980924918,-0.011697598092491823
57,26,2,2016,13.018600000000001,26.0,36.0,43,100,surplus,100.7382466567756,1.0100262440289456,-0.010026244028945586
58,27,2,2016,14.5502,26.0,36.0,47,98,surplus,123.99050920268276,1.0081307086740494,-0.008130708674049414
59,28,2,2016,17.6134,25.5,36.0,62,100,surplus,226.59182104601598,1.0044327848206696,-0.004432784820669555
60,29,2,2016,15.316,25.5,32.5,65,100,surplus,154.76313283059775,1.0065035095317791,-0.006503509531779139
61,1,3,2016,13.018600000000001,25.0,29.5,62,100,surplus,83.79721942689184,1.0120777002769155,-0.01207770027691546
62,2,3,2016,17.6134,24.0,35.7,25,98,deficit,-11.273915900299347,0.9185264093282886,0.08147359067171145
63,3,3,2016,18.3792,23.5,37.0,38,99,surplus,70.97638099910148,1.014290536116934,-0.014290536116934094
64,4,3,2016,13.784400000000002,26.0,36.0,40,100,surplus,92.78760488241738,1.0108947172255016,-0.010894717225501616
65,5,3,2016,14.8356,25.5,35.5,60,98,surplus,170.64246375217897,1.0058947505116458,-0.0058947505116457855
66,6,3,2016,13.784400000000002,25.0,32.5,56,96,surplus,93.40126584774336,1.010822362559922,-0.010822362559921972
67,7,3,2016,17.6134,23.5,36.5,48,100,surplus,121.47652065610116,1.0083003725087187,-0.008300372508718734
68,8,3,2016,16.0818,22.5,32.5,53,97,surplus,60.930460784930986,1.0166860055287852,-0.016686005528785186
69,9,3,2016,19.910800000000002,22.5,34.5,51,97,surplus,92.95784618460175,1.0108745478661227,-0.010874547866122741
70,10,3,2016,22.2082,22.5,35.5,50,98,surplus,117.27810079425817,1.0086000716658539,-0.008600071665853859
71,11,3,2016,15.3162,26.5,34.5,54,99,surplus,152.63029013074993,1.0065949883703165,-0.006594988370316468
72,12,3,2016,18.7146,25.5,34.5,54,100,surplus,166.17323560533055,1.0060542496266733,-0.006054249626673336
73,13,3,2016,18.7398,23.5,31.0,67,100,surplus,131.67497026763078,1.0076525749189147,-0.00765257491891469
74,14,3,2016,17.3178,22.0,32.0,60,99,surplus,84.61290310800763,1.0119598765600597,-0.011959876560059701
75,15,3,2016,21.8952,22.0,32.0,35,100,deficit,-24.535568472385993,0.960838937222745,0.03916106277725495
76,16,3,2016,20.844,24.0,35.0,54,100,surplus,161.18826590510338,1.0062426545062446,-0.006242654506244616
77,17,3,2016,16.8678,23.0,34.0,65,100,surplus,153.0022315868936,1.0065788507810711,-0.006578850781071122
78,18,3,2016,14.5502,23.0,31.5,64,100,surplus,95.2731788861449,1.0106074708821235,-0.010607470882123549
79,19,3,2016,20.676600000000004,23.0,34.0,61,100,surplus,161.78483316194593,1.0062194921021734,-0.0062194921021734295
80,20,3,2016,18.3792,25.0,34.0,60,99,surplus,173.08693265659875,1.0058110164703529,-0.00581101647035287
81,21,3,2016,20.676600000000004,24.5,31.0,74,98,surplus,189.91580001285243,1.0052933634980874,-0.0052933634980874
82,22,3,2016,16.847600000000003,24.0,33.0,66,98,surplus,150.77714252577633,1.0066765861808848,-0.006676586180884847
83,23,3,2016,19.145,24.0,34.5,59,100,surplus,167.65676137811192,1.006000356611582,-0.006000356611582047
84,24,3,2016,16.0818,22.5,33.0,64,100,surplus,118.93971139677049,1.0084789083181305,-0.008478908318130474
85,25,3,2016,18.3792,22.0,33.5,60,98,surplus,110.63043648755202,1.0091215544883245,-0.009121554488324524
86,26,3,2016,16.847600000000003,24.0,33.5,64,100,surplus,155.6125494531607,1.0064677802903894,-0.006467780290389413
87,27,3,2016,20.676600000000004,25.0,34.5,63,98,surplus,217.46020146590953,1.0046197868856621,-0.004619786885662114
88,28,3,2016,20.676600000000004,26.0,35.0,67,98,surplus,275.0029496977074,1.0036495957474298,-0.0036495957474298457
89,29,3,2016,19.145,26.2,35.0,54,98,surplus,186.26353620128086,1.0053977162506147,-0.0053977162506146925
90,30,3,2016,19.145,26.0,34.0,64,98,surplus,217.8068087988472,1.0046124012688542,-0.004612401268854205
91,31,3,2016,16.0818,26.0,34.0,65,99,surplus,192.57161021663086,1.005219980136249,-0.005219980136248914
92,1,4,2016,13.784400000000002,25.0,34.0,63,100,surplus,147.10441172688036,1.0068444202894389,-0.0068444202894388795
93,2,4,2016,18.3792,25.0,34.0,65,100,surplus,201.48228584585829,1.0049879718588646,-0.0049879718588645705
94,3,4,2016,19.910800000000002,25.0,35.0,56,98,surplus,179.70629869274984,1.0055957736650307,-0.005595773665030723
95,4,4,2016,19.145,25.0,34.0,61,98,surplus,181.83617704907255,1.005529866956481,-0.005529866956480944
96,5,4,2016,16.0818,25.3,34.0,60,95,surplus,147.448783621733,1.0068283257482216,-0.006828325748221564
97,6,4,2016,16.847600000000003,24.0,34.0,56,96,surplus,116.8791476807077,1.008629680317941,-0.00862968031794109
98,7,4,2016,15.316,23.5,33.5,58,100,surplus,111.06774468406196,1.0090853138026077,-0.009085313802607686
99,8,4,2016,21.4424,24.5,35.0,52,98,surplus,156.5549305290787,1.006428597258851,-0.006428597258850921
100,9,4,2016,16.847600000000003,24.5,34.5,56,100,surplus,143.26315115906033,1.0070292271178636,-0.007029227117863579
101,10,4,2016,22.974,21.0,35.0,45,100,surplus,55.884712375237484,1.0182200098483376,-0.018220009848337604
102,11,4,2016,22.2082,21.5,33.5,64,100,surplus,150.66236258883217,1.0066817066275193,-0.006681706627519324
103,12,4,2016,16.847600000000003,22.5,21.5,70,99,surplus,1.1398877139794674,8.148590619950939,-7.148590619950939
104,13,4,2016,20.676600000000004,24.0,33.5,65,98,surplus,186.8890794970222,1.0053795521646876,-0.005379552164687551
105,14,4,2016,19.910800000000002,23.5,33.0,60,100,surplus,141.5084519661255,1.0071170095891533,-0.007117009589153289
106,15,4,2016,19.629,23.0,32.0,68,100,surplus,151.30476024899062,1.0066531492305595,-0.006653149230559485
107,16,4,2016,19.1376,22.5,33.5,65,100,surplus,153.22846205244676,1.0065690737889441,-0.006569073788944113
108,17,4,2016,11.487,23.6,26.0,71,100,surplus,49.76713684691654,1.0205056122761331,-0.020505612276133123
109,18,4,2016,18.3792,25.0,31.5,66,100,surplus,160.20041944089158,1.0062813904857284,-0.0062813904857284
110,19,4,2016,19.145,26.0,34.0,59,98,surplus,191.20874278162444,1.005257381891999,-0.00525738189199898
111,20,4,2016,17.6134,24.0,34.5,57,99,surplus,142.70179018179329,1.0070570738641837,-0.007057073864183749
112,21,4,2016,19.145,25.5,35.0,50,98,surplus,149.3754003289529,1.0067396616809996,-0.006739661680999598
113,22,4,2016,22.974,26.0,35.2,54,100,surplus,228.09215427288527,1.0044034986730468,-0.004403498673046791
114,23,4,2016,19.145,25.2,34.5,59,100,surplus,190.92505331048284,1.0052652347995672,-0.005265234799567198
115,24,4,2016,16.0818,25.0,35.0,62,100,surplus,181.6216135234435,1.0055364359806818,-0.005536435980681764
116,25,4,2016,16.847600000000003,24.0,34.0,61,100,surplus,150.3643210897249,1.0066950393019178,-0.006695039301917838
117,26,4,2016,18.3792,23.5,32.5,68,100,surplus,160.0940088976095,1.0062855918141052,-0.0062855918141051514
118,27,4,2016,17.6134,25.5,34.0,83,100,surplus,290.8254440326194,1.0034503526884528,-0.00345035268845284
119,28,4,2016,17.6134,21.0,29.0,76,100,surplus,89.22865973725352,1.0113341855467148,-0.011334185546714837
120,29,4,2016,18.3792,22.0,33.2,55,100,surplus,86.87113078415955,1.0116453573030677,-0.011645357303067705
121,30,4,2016,15.316,21.5,33.5,66,100,surplus,116.28571517369228,1.008674101544093,-0.008674101544092983
122,1,5,2016,18.3792,25.5,34.0,62,100,surplus,195.9364723773879,1.0051298763530718,-0.005129876353071827
123,2,5,2016,16.847600000000003,26.0,33.5,67,100,surplus,204.10216093714504,1.0049236305285274,-0.004923630528527401
124,3,5,2016,13.018600000000001,24.0,33.0,70,98,surplus,133.1615204979597,1.0075664989040092,-0.007566498904009178
125,4,5,2016,14.5502,24.5,32.5,80,100,surplus,187.4970804008403,1.0053620142355617,-0.005362014235561707
126,5,5,2016,19.145,21.5,33.0,69,99,surplus,144.40578882431114,1.0069732191998548,-0.00697321919985483
127,6,5,2016,14.2344,21.0,34.0,69,100,surplus,121.98460613133977,1.008265514365641,-0.008265514365640936
128,7,5,2016,15.2208,22.5,32.5,65,99,surplus,107.78600204810105,1.0093645232597954,-0.009364523259795421
129,8,5,2016,17.2602,23.5,32.0,73,100,surplus,163.45811476548565,1.0061554327491953,-0.006155432749195278
130,9,5,2016,17.874,23.5,33.0,65,100,surplus,151.4389304290064,1.0066472155654675,-0.006647215565467546
131,10,5,2016,9.9018,23.5,30.0,63,100,surplus,59.03222217900383,1.0172318060975754,-0.017231806097575353
132,11,5,2016,18.4446,22.5,30.5,70,100,surplus,117.36084049509526,1.008593956486952,-0.008593956486951937
133,12,5,2016,10.0926,21.2,28.5,72,100,surplus,46.39803919743892,1.0220273830693642,-0.022027383069364248
134,13,5,2016,20.1546,21.0,32.5,70,98,surplus,135.3936876524349,1.007440825662781,-0.0074408256627809255
135,14,5,2016,15.4854,22.5,32.5,71,98,surplus,130.25909092198359,1.0077363997601032,-0.0077363997601032075
136,15,5,2016,8.9118,24.0,28.0,87,100,surplus,85.088723527401,1.0118922009759626,-0.011892200975962552
137,16,5,2016,17.0694,22.0,32.0,69,99,surplus,120.29016374788144,1.008382920842606,-0.008382920842606056
138,17,5,2016,16.137,22.0,31.0,70,100,surplus,104.98024481083341,1.0096172114406852,-0.00961721144068517
139,18,5,2016,17.667,24.0,32.5,65,98,surplus,144.22925102835148,1.0069818140695441,-0.006981814069544123
140,19,5,2016,18.9072,23.5,33.0,64,98,surplus,148.92537542983683,1.0067601653678027,-0.006760165367802662
141,20,5,2016,17.1558,23.0,31.5,77,98,surplus,156.90069039640082,1.0064143397791077,-0.006414339779107658
142,21,5,2016,12.2832,22.5,32.5,73,99,surplus,113.99585959795903,1.0088498817882179,-0.008849881788217884
143,22,5,2016,16.4844,23.5,30.0,78,100,surplus,141.51441634126797,1.0071167074954879,-0.007116707495487873
144,23,5,2016,14.0364,23.5,30.0,72,100,surplus,104.6894936253178,1.0096441786437254,-0.009644178643725354
145,24,5,2016,18.054,22.5,30.0,65,98,surplus,83.16996228726144,1.0121698972734592,-0.012169897273459185
146,25,5,2016,17.6418,22.5,32.0,68,100,surplus,129.57530220916587,1.0077775434536658,-0.0077775434536657695
147,26,5,2016,13.8348,22.5,30.5,67,100,surplus,82.45432560674007,1.0122768188497193,-0.012276818849719318
148,27,5,2016,14.373,22.0,32.0,73,100,surplus,119.13225348537044,1.0084650886654238,-0.008465088665423837
149,28,5,2016,14.7852,24.0,31.0,73,100,surplus,133.87364573715294,1.007525946883238,-0.007525946883238044
150,29,5,2016,16.0056,23.5,32.5,72,100,surplus,157.1775742875035,1.0064029679328936,-0.006402967932893633
151,30,5,2016,15.516,21.0,30.0,68,100,surplus,68.52866540411217,1.0148085260387674,-0.014808526038767367
152,31,5,2016,16.5222,24.0,32.0,62,100,surplus,120.98722209104638,1.0083342207826196,-0.008334220782619584
153,1,6,2016,17.1036,22.5,33.0,65,100,surplus,129.9668489489593,1.0077539306275194,-0.00775393062751939
154,2,6,2016,12.5568,22.0,30.0,76,98,surplus,85.94397965264255,1.011772464677182,-0.01177246467718196
155,3,6,2016,11.4318,22.0,30.5,70,98,surplus,70.14829413418474,1.0144616727356928,-0.014461672735692765
156,4,6,2016,19.1394,23.0,31.5,65,98,surplus,119.94828299890868,1.0084070150050772,-0.008407015005077234
157,5,6,2016,11.1222,21.0,26.5,80,99,surplus,44.481364219404355,1.0229983584451046,-0.02299835844510456
158,6,6,2016,14.9562,21.5,34.0,68,100,surplus,129.64712209892,1.0077732014808,-0.007773201480800074
159,7,6,2016,5.0256,21.0,25.5,85,100,surplus,27.955395996941544,1.0370983234716145,-0.03709832347161446
160,8,6,2016,19.53,21.5,31.0,50,100,surplus,28.833370435315132,1.0359280958202315,-0.03592809582023149
161,9,6,2016,10.6938,21.0,31.0,68,100,surplus,60.760066085917785,1.0167335825660282,-0.016733582566028193
162,10,6,2016,11.466,23.0,29.5,71,99,surplus,73.7704645001531,1.0137418389022086,-0.013741838902208592
163,11,6,2016,16.7454,23.0,31.5,54,99,surplus,66.17701854333698,1.0153428312977386,-0.015342831297738613
164,12,6,2016,9.3258,21.5,28.0,70,100,surplus,38.892870071656716,1.0263901889223215,-0.026390188922321478
165,13,6,2016,15.7176,20.5,30.0,60,99,surplus,35.22363905845855,1.0292195694996626,-0.029219569499662645
166,14,6,2016,18.162,22.5,31.5,50,100,surplus,48.47888945788289,1.0210619922120772,-0.021061992212077163
167,15,6,2016,16.7292,23.5,27.0,78,100,surplus,97.50139991761645,1.0103625439719395,-0.010362543971939475
168,16,6,2016,15.3054,21.2,29.5,60,98,surplus,35.25770360891398,1.0291905146771074,-0.029190514677107426
169,17,6,2016,14.8356,20.5,30.0,52,98,surplus,7.549434231364662,1.1526849441759548,-0.1526849441759548
170,18,6,2016,15.6726,23.0,31.0,50,98,surplus,40.82088473673347,1.0251124505799223,-0.025112450579922285
171,19,6,2016,16.0578,23.0,30.0,51,98,surplus,34.71506925789507,1.0296603276223681,-0.029660327622368143
172,20,6,2016,10.9242,22.0,28.0,58,100,surplus,23.38171565476754,1.0446793273323973,-0.04467932733239732
173,21,6,2016,10.0764,22.2,28.5,58,100,surplus,27.47989703513225,1.0377644972966944,-0.0377644972966944
174,22,6,2016,13.4226,23.0,30.0,49,98,surplus,25.61199966614091,1.0406305872568216,-0.04063058725682156
175,23,6,2016,14.526,22.5,30.0,50,100,surplus,27.606461879270746,1.037584854556671,-0.03758485455667104
176,24,6,2016,8.6436,23.0,29.5,70,100,surplus,58.444640927217364,1.0174080642486216,-0.017408064248621624
177,25,6,2016,10.7226,22.5,29.1,62,99,surplus,42.39757857276997,1.0241560022222598,-0.024156002222259776
178,26,6,2016,10.7208,22.5,29.0,57,98,surplus,29.570731460671336,1.0350008539815139,-0.03500085398151387
179,27,6,2016,9.387,22.5,29.0,60,100,surplus,35.68971195536594,1.0288269905869114,-0.028826990586911405
180,28,6,2016,11.583,22.0,29.0,64,100,surplus,45.21447634167411,1.022617026882154,-0.022617026882153946
181,29,6,2016,13.761,23.0,27.0,60,100,surplus,33.47589669896945,1.030792067399073,-0.03079206739907292
182,30,6,2016,9.837,23.0,29.0,48,100,surplus,17.50315408179098,1.0605944775794929,-0.06059447757949288
183,1,7,2016,10.9134,22.0,22.5,60,100,deficit,-5.687864331411266,0.8504754357376474,0.1495245642623526
184,2,7,2016,10.6902,22.5,29.0,60,98,surplus,35.865398684527406,1.0286817313935888,-0.02868173139358876
185,3,7,2016,7.6284,23.5,29.0,68,100,surplus,50.30971020170493,1.0202799812837964,-0.020279981283796378
186,4,7,2016,14.2164,22.5,30.0,58,100,surplus,51.29318512558248,1.0198834096011815,-0.019883409601181512
187,5,7,2016,12.231,23.0,29.0,60,100,surplus,47.52477969136843,1.0214939223062143,-0.021493922306214275
188,6,7,2016,12.852,23.0,31.0,51,100,surplus,42.507599758842964,1.0240919736580758,-0.024091973658075805
189,7,7,2016,11.2626,23.0,30.0,52,100,surplus,34.02122091336722,1.0302835562205148,-0.030283556220514818
190,8,7,2016,9.8046,23.0,30.0,57,100,surplus,41.77983974511662,1.0245219207885619,-0.024521920788561857
191,9,7,2016,11.1114,23.5,30.0,56,100,surplus,48.04013955134961,1.021258440334948,-0.02125844033494806
192,10,7,2016,7.8426,23.0,27.0,71,100,surplus,39.9339240238454,1.025684541824953,-0.025684541824952944
193,11,7,2016,10.7316,23.0,29.0,60,100,surplus,43.384725729632024,1.0235934050011057,-0.02359340500110574
194,12,7,2016,17.3826,23.0,30.0,48,100,surplus,30.27482024122675,1.0341590483480316,-0.03415904834803163
195,13,7,2016,11.6352,22.0,28.0,63,100,surplus,34.76318195716571,1.0296180615105728,-0.02961806151057278
196,14,7,2016,9.207,22.0,27.0,72,100,surplus,38.489817543584195,1.0266739094912223,-0.02667390949122228
197,15,7,2016,12.0996,22.0,30.0,60,100,surplus,45.795465182965515,1.0223236882553968,-0.022323688255396767
198,16,7,2016,9.783,22.0,30.0,62,100,surplus,43.77425993021234,1.0233785459206433,-0.023378545920643257
199,17,7,2016,8.5014,22.0,27.0,78,100,surplus,45.3964055315483,1.0225243460146654,-0.022524346014665353
200,18,7,2016,10.3266,23.0,28.0,66,100,surplus,46.686162524406605,1.0218884656697917,-0.021888465669791746
201,19,7,2016,13.4802,23.0,28.0,66,100,surplus,56.77218105322768,1.0179300859517333,-0.017930085951733288
202,20,7,2016,9.3726,22.0,29.0,66,100,surplus,42.887487742087885,1.0238734775920977,-0.02387347759209768
203,21,7,2016,10.548,23.0,28.0,66,100,surplus,47.3942562909848,1.021554392287873,-0.021554392287872925
204,22,7,2016,11.2158,23.0,28.5,64,99,surplus,47.87072793620603,1.0213352777742446,-0.0213352777742446
205,23,7,2016,12.4362,22.0,26.0,61,100,surplus,16.069315458412216,1.0663600150092927,-0.06636001500929267
206,24,7,2016,9.8838,22.2,27.5,66,100,surplus,35.09617559766835,1.0293288024967935,-0.029328802496793482
207,25,7,2016,12.1878,21.5,29.5,54,100,surplus,21.87591213493824,1.0479020985304104,-0.047902098530410386
208,26,7,2016,7.4106,22.0,27.0,78,98,surplus,39.39967430135953,1.026041887547067,-0.026041887547066933
209,27,7,2016,12.3336,22.0,30.0,56,98,surplus,32.81531246023184,1.0314314059071388,-0.031431405907138776
210,28,7,2016,12.4128,21.0,28.0,56,100,surplus,10.629867051165645,1.103843593549815,-0.10384359354981498
211,29,7,2016,13.3722,22.0,30.0,52,98,surplus,23.177676706528807,1.0450903858520768,-0.04509038585207681
212,30,7,2016,12.3354,22.5,30.0,53,100,surplus,33.32794780992735,1.0309329873297097,-0.030932987329709727
213,31,7,2016,10.8774,23.2,29.0,63,100,surplus,52.15268619576797,1.0195493154782307,-0.01954931547823069
214,1,8,2016,10.9224,23.0,28.0,69,100,surplus,54.682090761541886,1.0186281865295084,-0.018628186529508373
215,2,8,2016,9.495,23.0,27.5,76,98,surplus,55.039211083608166,1.0185050814019625,-0.018505081401962498
216,3,8,2016,9.1422,22.5,27.0,68,98,surplus,33.27102064167738,1.030987554162093,-0.03098755416209298
217,4,8,2016,14.2434,21.5,29.0,50,100,surplus,7.618119395430887,1.1511003262785489,-0.15110032627854886
218,5,8,2016,13.8258,21.0,29.5,57,100,surplus,26.087498432644193,1.0398604907812885,-0.039860490781288505
219,6,8,2016,10.0152,22.0,27.0,80,100,surplus,54.544998674800155,1.0186758805630642,-0.01867588056306424
220,7,8,2016,10.4346,22.0,28.0,66,100,surplus,38.35698179028972,1.0267687578620157,-0.026768757862015713
221,8,8,2016,9.0468,23.0,27.5,64,98,surplus,33.552607114147705,1.0307195057063614,-0.030719505706361394
222,9,8,2016,11.8476,23.0,28.0,62,98,surplus,39.46887197847627,1.0259950434876155,-0.0259950434876155
223,10,8,2016,9.54,23.0,27.5,70,98,surplus,44.93761512121125,1.0227595420744,-0.022759542074400008
224,11,8,2016,10.2978,22.1,28.0,62,98,surplus,28.57386263732728,1.0362662283900073,-0.03626622839000726
225,12,8,2016,8.2584,22.2,28.5,60,96,surplus,23.79725024404471,1.0438649393806267,-0.043864939380626744
226,13,8,2016,12.5676,22.5,29.5,58,98,surplus,39.09550627090523,1.0262498152115052,-0.026249815211505156
227,14,8,2016,9.63,23.0,29.0,62,98,surplus,41.48378405060521,1.0247012482516453,-0.024701248251645325
228,15,8,2016,11.1186,23.0,30.0,52,100,surplus,33.76329799803803,1.0305219578340339,-0.030521957834033886
229,16,8,2016,7.0092,22.5,27.0,72,100,surplus,35.38876449976307,1.0290792651188991,-0.029079265118899134
230,17,8,2016,8.6994,22.0,26.5,71,98,surplus,30.205649223628743,1.03423995105683,-0.03423995105683009
231,18,8,2016,14.1372,22.0,29.5,54,98,surplus,25.076484932533287,1.0415343021542465,-0.04153430215424647
232,19,8,2016,11.457,22.0,28.5,65,99,surplus,41.34791443027936,1.0247844284920349,-0.024784428492034882
233,20,8,2016,15.5106,21.5,30.5,52,96,surplus,19.680240891275954,1.0535325002402416,-0.05353250024024159
234,21,8,2016,6.8958,24.0,27.5,67,95,surplus,35.47340136052916,1.0290078715918345,-0.02900787159183449
235,22,8,2016,14.229,22.5,30.0,52,96,surplus,25.615746167660312,1.040624403306278,-0.04062440330627792
236,23,8,2016,11.5398,22.0,29.0,60,98,surplus,32.99941409721498,1.0312505721811647,-0.03125057218116467
237,24,8,2016,10.8306,22.0,30.1,53,100,surplus,27.206043439870943,1.038159136929406,-0.03815913692940609
238,25,8,2016,10.413,22.5,29.5,59,100,surplus,39.68846166942653,1.0258474996639695,-0.025847499663969487
239,26,8,2016,7.3386,22.0,27.5,70,98,surplus,31.71630504421437,1.032555999120355,-0.032555999120355006
240,27,8,2016,11.2572,22.5,27.5,80,100,surplus,69.11323102378553,1.014681435382955,-0.014681435382954966
241,28,8,2016,14.9572,22.0,25.0,92,98,surplus,74.65263443325289,1.013577246865572,-0.013577246865571935
242,29,8,2016,15.9804,22.0,30.5,50,100,surplus,27.399293827207565,1.0378798011244295,-0.03787980112442946
